,ride_id,tpep_pickup_datetime,PULocationID,driver_id
4589,85ffb182-4f8b-4f67-91cc-55d749d795dd,2025-06-10T14:37:07,96,D018
4590,6f7a0949-286b-4848-8b20-88cf472f1f19,2025-06-10T07:53:28,5,D012
4591,4fe34a5e-f68d-48c1-be3e-6e2b2d68034c,2025-06-10T06:31:29,79,D005
4592,3b6ac65c-9789-4df7-b5ec-86b1ea1fd33f,2025-06-10T09:13:13,17,D003
4593,318dba01-81e9-49f4-84b6-63608cf81b0e,2025-06-10T13:38:17,16,D002
4594,4bcc9c5e-1cb3-47b2-8ba4-7398b5d742cf,2025-06-10T14:04:17,82,D002
4595,77489562-5b3e-4b85-a1df-9619ca2f47d0,2025-06-10T11:43:13,13,D018
4596,bef7220b-5e2e-44b8-a101-e65e904f95a0,2025-06-10T11:03:04,25,D020
4597,0a6996fa-7f0c-40d1-9225-40b568af991d,2025-06-10T06:18:12,43,D011
4598,63b0ac8c-0a28-4943-81de-7e61fc39de6f,2025-06-10T09:04:49,76,D012
4599,da26e232-f62f-4fb8-a8f5-222e5ee47e76,2025-06-10T15:23:58,2,D013
4600,58ad4b9f-be39-408d-b36a-7544056124f1,2025-06-10T13:34:47,86,D002
4601,d684b560-15d9-4927-8cd1-7be902f4f144,2025-06-10T07:10:56,25,D017
4602,5385dc5a-daf4-4250-bee5-ccd8f066bfb4,2025-06-10T08:41:07,94,D009
4603,af15ea42-6062-40b6-8d32-2d63c453d8c5,2025-06-10T07:31:42,23,D015
4604,3d1119dd-c260-42de-b703-f56358d825de,2025-06-10T06:48:36,36,D020
4605,90955ae3-af6a-4be8-a778-6671320fa875,2025-06-10T09:37:00,89,D017
4606,84eaa885-5035-45db-82f7-e423b78baccd,2025-06-10T13:27:00,23,D001
4607,ea6bb2d8-e9f9-4f76-bca1-76db4e820a73,2025-06-10T11:39:52,36,D018
4608,c034e0f7-97e9-4385-89ad-c1c66dca5323,2025-06-10T12:23:02,16,D011
4609,6207b4d7-85b7-4a4a-9820-c513bb46c451,2025-06-10T14:29:16,73,D003
4610,99f0c499-1e52-428e-b436-e40d85d485a3,2025-06-10T14:25:43,12,D004
4611,2f3e49f9-9b17-454b-aa81-a5c0883fe4b4,2025-06-10T07:38:55,24,D003
4612,755ed0a1-1123-46f2-a04f-5f1edb3312cc,2025-06-10T09:22:47,41,D019
4613,6af41d6b-eb00-40e6-b1c5-58ca75bb2602,2025-06-10T06:21:57,99,D006
4614,180fbbea-6571-44d1-9dfe-33b091b3ee71,2025-06-10T06:11:24,28,D012
4615,d9a25488-49f9-433d-a5d8-6caeaeff2b5b,2025-06-10T14:22:49,11,D008
4616,f35436d4-0a37-4cee-b0cc-ab5180edb79c,2025-06-10T11:36:10,88,D007
4617,2c06d729-9e84-4848-8159-f1286f7b4d03,2025-06-10T08:24:58,40,D002
4618,82491c9e-cc5f-4359-abc7-77803303d679,2025-06-10T12:54:18,91,D010
4619,e72592f9-a1ec-4659-ae3b-7b7e62f4eb89,2025-06-10T09:14:25,36,D005
4620,72b3da80-97c2-40fe-ae9d-ab0320a356ee,2025-06-10T11:44:39,53,D008
4621,af9686a5-865e-4be8-ac05-e9c858263325,2025-06-10T09:25:36,35,D007
4622,fbec1b55-156d-4f6e-b793-8f91cb62674c,2025-06-10T09:13:27,38,D009
4623,8e95269e-47b6-49f3-9fcd-6ed35ca6f15c,2025-06-10T14:00:09,34,D003
4624,92d794f6-e0f4-4d5d-b2d0-aadd50fe31e3,2025-06-10T14:55:05,46,D019
4625,783c8b20-10a9-45a0-acc0-517f6c317d9a,2025-06-10T12:37:09,45,D017
4626,21174609-41d1-4802-a083-c2e27586948b,2025-06-10T14:11:09,81,D006
4627,680df1d2-7d3a-440c-9c24-918d2d880241,2025-06-10T06:40:07,75,D013
4628,117de6c0-ad8d-43d5-85b8-4fbb969f508d,2025-06-10T08:50:04,69,D019
4629,8b3afd2f-7093-4291-8b69-b3490cbe58d9,2025-06-10T09:50:05,90,D014
4630,2437ffdd-8fbe-4940-b058-c34a2e5aa41a,2025-06-10T12:18:55,83,D010
4631,c6c923fb-e801-44ad-9143-0e1fae9d38a7,2025-06-10T09:46:35,44,D017
4632,39745737-a629-45c5-8dbb-3f64de65ef4e,2025-06-10T10:53:45,12,D017
4633,c7c72b6f-292f-416e-aa9d-5c17aa44bf67,2025-06-10T09:50:09,34,D007
4634,1d945b16-a978-4cef-bd77-d354da0cf49a,2025-06-10T14:30:50,34,D002
4635,f65a607b-c722-4db7-acdc-05ea07fa173f,2025-06-10T08:05:56,67,D006
4636,31350b7b-1484-452a-8b89-095edb38df02,2025-06-10T14:39:03,18,D015
4637,ee64a717-98ac-4dd0-ac8f-02ddd6e7b60e,2025-06-10T11:52:47,48,D019
4638,2e6c50d7-d1a3-4dc2-af9f-cb2603a446e0,2025-06-10T12:52:46,85,D019
4639,595de56d-eccc-4776-9bd3-7f5f0d73b077,2025-06-10T06:36:58,42,D004
4640,4c9c42b6-b5f5-4768-b4a2-ab258e20ca93,2025-06-10T12:31:59,2,D006
4641,8ef00ed9-3390-4373-9b4a-6290b5432e77,2025-06-10T13:40:17,61,D011
4642,dade49bd-b406-43a7-8a76-522d8e9920c7,2025-06-10T12:07:44,83,D004
4643,d73e4603-9fd6-4aef-b60d-c6ed9313b735,2025-06-10T09:24:22,46,D010
4644,bd96edae-6c37-45f8-b2f8-30bc23837247,2025-06-10T08:57:45,60,D018
4645,ec88b7cd-9ec6-428b-9e18-863832d8d5ee,2025-06-10T09:23:20,97,D001
4646,70a84438-c47e-4a10-9c61-ea543d734ec0,2025-06-10T13:59:30,79,D015
4647,38d278ec-738a-4976-beb0-a6e8d04e350b,2025-06-10T13:55:06,94,D013
4648,a86a7365-b153-425b-b91e-e3e02c21c5fc,2025-06-10T14:37:16,32,D009
4649,94dd8fea-0a68-4a9c-9c7e-df6a21e0883d,2025-06-10T12:47:39,77,D011
4650,b648bb64-8cfd-4c13-bf09-f51a2f30e7ee,2025-06-10T14:47:04,87,D013
4651,b8b8cacf-bf4b-482b-88bc-c45f79067d60,2025-06-10T11:27:52,6,D008
4652,2980779a-acca-4151-b964-89815777d574,2025-06-10T15:13:44,14,D014
4653,e61ae460-809e-403f-912b-c28ce114deb9,2025-06-10T13:45:11,100,D009
4654,41974459-9353-443d-9e4d-5d090a34a12e,2025-06-10T13:17:43,76,D001
4655,fff48dd1-6ca5-4bce-a98e-a9a60c2015bb,2025-06-10T08:59:09,66,D006
4656,29cea980-0192-41a5-a1e2-be8e7c876b80,2025-06-10T11:28:18,77,D017
4657,c2231914-9627-4a66-8747-cc1be255beea,2025-06-10T09:36:46,73,D005
4658,39a388e5-06c5-4680-8abc-ddb0aab2bc24,2025-06-10T08:21:52,85,D011
4659,6c25c0da-ad20-4cbd-9f15-ecacb28a2b40,2025-06-10T06:58:45,12,D010
4660,b5d1de72-3b4c-4f30-b0d7-0b8d6facc8de,2025-06-10T08:34:30,45,D015
4661,af382052-0642-44d9-85a7-1ab2dca75425,2025-06-10T13:12:31,22,D015
4662,6398d042-29d1-4ea5-850a-79b573446d31,2025-06-10T06:00:55,85,D005
4663,47e317d0-0557-4846-a025-05e07c901845,2025-06-10T09:38:53,23,D010
4664,d6104198-a5d0-4257-8d1f-63d9f4a190fa,2025-06-10T11:35:54,11,D006
4665,3776672c-f8c0-45b2-9a4f-2849be2ec00b,2025-06-10T10:17:58,27,D014
4666,c55e298d-2839-4fe2-aa82-3b00def3907f,2025-06-10T07:38:29,93,D008
4667,39214352-71ac-4992-9dd5-05451211e0b7,2025-06-10T08:48:21,88,D018
4668,680ff368-4d3f-43df-9e84-1c670a7dc779,2025-06-10T12:48:47,1,D016
4669,8d58ad5b-e50a-429b-878f-26cd7888dbbc,2025-06-10T08:54:01,45,D004
4670,fef60ff2-b9e7-47cd-bfff-162529dc49d2,2025-06-10T14:34:14,71,D013
4671,7b5fc664-54cf-4c98-81d4-719eb6d6839b,2025-06-10T09:52:05,61,D013
4672,223c5dd3-9aef-45e5-8476-dec2d917473b,2025-06-10T14:26:14,91,D008
4673,f01f203f-b0a7-43d1-aace-d0911c939e04,2025-06-10T07:44:39,50,D005
4674,cf4e80dd-8b68-42df-92b3-fc85455bce2c,2025-06-10T11:47:43,98,D005
4675,feaa4645-00f2-452e-a476-d64f606e91b8,2025-06-10T13:16:46,99,D011
4676,1ff44571-2784-4344-b958-7de8d7f0f47d,2025-06-10T11:09:19,87,D014
4677,651ee8a2-714b-40ed-8373-a5b2f9728861,2025-06-10T13:10:11,69,D003
4678,e05417ed-678d-4ae2-8e59-358ac5965ed6,2025-06-10T12:18:52,63,D019
4679,bd885b77-f167-49ff-ab76-87173021be43,2025-06-10T06:29:22,29,D020
4680,0d05bd07-2341-4fef-9cf0-e4ea3f97f6bb,2025-06-10T09:14:35,99,D008
4681,a844aef3-1988-4a6d-86e5-84e91629cac9,2025-06-10T12:43:11,47,D011
4682,150a822b-e86f-403c-96c9-92f727269158,2025-06-10T15:07:43,1,D020
4683,6af39c43-2a0c-493b-b23b-76785d8dc8d9,2025-06-10T13:14:55,10,D008
4684,6bab759c-589a-474d-b728-ccb741bb8722,2025-06-10T08:30:49,64,D007
4685,d46b8020-7087-4927-b79b-0489200ca1f6,2025-06-10T06:48:19,28,D010
4686,ca89a47c-e3bf-4cba-b5e9-f707399ecbad,2025-06-10T13:55:34,12,D011
4687,081f9ce3-f3ba-4609-861d-434e903e98b3,2025-06-10T12:59:30,84,D006
4688,d336798b-5309-442e-9d77-f90d171986da,2025-06-10T13:44:59,20,D010
4689,d49ec35f-94ac-4e89-b251-dcd9a203e611,2025-06-10T11:39:47,50,D016
4690,4d7db7b9-78d4-42e0-b614-63b2c30ed546,2025-06-10T06:38:02,34,D014
4691,6a831b56-ce65-46c8-a8ca-a9365cc7c3bc,2025-06-10T09:16:04,21,D013
4692,e1a596bb-2d4d-4357-9f3a-451ab36241dd,2025-06-10T15:25:04,14,D015
4693,2469b5b7-27d7-46d4-9f22-8a682b68962b,2025-06-10T07:30:15,45,D004
4694,2f06bb25-5fa5-4eda-9bff-81c61f76c378,2025-06-10T13:21:47,2,D006
4695,7eafe4f3-5b06-4540-96be-d3ea9602d3c0,2025-06-10T11:48:27,17,D019
4696,277291b8-640f-41ea-be4d-f936a1e0568a,2025-06-10T15:13:44,50,D015
4697,89389362-aa31-4c93-966b-6ed1c9cb2301,2025-06-10T06:12:39,63,D013
4698,938529f1-6289-4422-bc98-3873cf31e1a5,2025-06-10T13:41:26,99,D002
4699,f07e6c13-fc40-4fde-9753-f031bde94741,2025-06-10T11:30:54,55,D009
4700,a601e703-9632-42c9-a698-fdfcdd0f4cb1,2025-06-10T08:06:39,78,D015
4701,ad53b0fe-e27f-4339-a8a9-e88286083b0f,2025-06-10T15:08:23,48,D016
4702,952b2d7b-3f87-48b7-b447-fe8f9a9e2dab,2025-06-10T12:05:58,69,D012
4703,9d8cc5d0-2cd8-4217-ac4d-32b3daf14cf1,2025-06-10T08:01:58,23,D014
4704,a9fb63a5-f6c7-4815-8b48-252ea3ccc063,2025-06-10T15:40:46,98,D013
4705,fdc7e6f1-a841-4c6d-92e8-f5b10be87e32,2025-06-10T07:27:23,20,D001
4706,cd13bc21-099c-4c05-8099-f3272290e380,2025-06-10T12:08:13,91,D019
4707,e06420b0-d499-4c62-ada9-255d522d0556,2025-06-10T10:41:37,26,D017
4708,453c0710-514f-46b0-9136-583ec0231109,2025-06-10T14:16:58,56,D002
4709,bc9931e8-6e5e-4bbd-8791-4fb578a9adba,2025-06-10T14:27:38,37,D002
4710,6ae9c5e0-8bc9-423f-a221-841c876475c8,2025-06-10T08:12:45,63,D015
4711,c58dfac8-68ad-49fa-9a92-7f37a79ac0f2,2025-06-10T12:40:58,7,D020
4712,6b30a6a7-9b6a-4709-82f4-465503676a02,2025-06-10T12:43:22,33,D014
4713,c232cd75-5178-47ea-9685-4b58cab8aafb,2025-06-10T12:08:35,87,D010
4714,5e1ede5d-e1d7-4ef8-a46e-4d80827492c9,2025-06-10T06:25:42,70,D009
4715,2cba9f87-375f-4522-b9c5-f09a3a1372f3,2025-06-10T09:15:13,38,D012
4716,0ab4a344-3a35-4186-abc1-05fe85ff6ff4,2025-06-10T13:35:32,3,D015
4717,60b8701a-8978-41ed-969c-9dbe8dcc68c1,2025-06-10T11:54:35,39,D002
4718,c24837cb-c5f8-412f-857d-e5bed23bd34c,2025-06-10T08:01:59,46,D002
4719,7a691baa-9bf1-44fd-97bc-da1e26588a32,2025-06-10T15:40:17,95,D013
4720,4a5e6faf-303b-490a-8641-e83c983596e5,2025-06-10T10:31:34,23,D003
4721,af46122a-b2e0-41fd-b599-03da1fe1fdc2,2025-06-10T15:44:20,13,D005
4722,e522d649-7ce9-4f14-a008-4ccad8d3291e,2025-06-10T08:37:59,82,D016
4723,abb3a445-04fe-47de-ba76-b38b94802c8f,2025-06-10T13:50:52,36,D012
4724,c63444f1-5b8c-42b3-94b6-ab520886ccb9,2025-06-10T14:20:17,89,D020
4725,ddabb7cf-b68e-44d7-8120-249713f6ce73,2025-06-10T10:26:37,94,D017
4726,f5f4dc78-fa02-44cc-9436-934efbc4ae32,2025-06-10T14:20:42,6,D003
4727,2c3a0697-7d25-44c4-921a-cdae3c6fe5bc,2025-06-10T11:56:43,48,D002
4728,452af94d-9a65-43f2-aea1-60ada1ec24dc,2025-06-10T08:40:17,78,D004
4729,fa46cadf-2d11-407b-8de6-3f5186f9a6c0,2025-06-10T12:57:09,66,D003
4730,24ff22a1-598f-4826-a3d1-71d60d376131,2025-06-10T12:08:56,82,D010
4731,1c2f81b1-e4ce-461e-9d91-aae5a1ab45f1,2025-06-10T13:41:30,52,D001
4732,d53b8000-1eee-449c-a4e0-506354af3556,2025-06-10T09:20:54,96,D009
4733,c5fc0863-1ba2-4cc1-a447-27ea4dce4807,2025-06-10T07:26:35,56,D004
4734,bd7fd38e-2aa4-491d-889b-23cd492d019e,2025-06-10T09:29:19,74,D009
4735,74f9b9a0-0907-4aff-bdac-dadef5a00fff,2025-06-10T11:31:10,79,D017
4736,52cb3a01-8780-4371-9498-b7303c61a4f8,2025-06-10T15:48:54,32,D002
4737,48513045-2273-480d-9bd2-616da6252e06,2025-06-10T12:48:45,74,D016
4738,0ac69ac6-280e-48ea-92d9-209a49ce33bf,2025-06-10T09:55:03,98,D014
4739,b08b1f21-57a5-4159-a9e1-cd85c939c3b1,2025-06-10T11:00:08,96,D006
4740,1b52b0ec-f3ea-48b2-becd-7d7c7e91fd21,2025-06-10T11:02:23,65,D002
4741,3cbdacf0-5b71-4408-95fa-60dfb9e1900b,2025-06-10T13:15:27,24,D010
4742,835eba26-1881-47f7-84cc-65e5e5eab507,2025-06-10T10:57:50,1,D014
4743,192b55ec-b15f-452c-982a-c4a4416f26e7,2025-06-10T09:46:14,3,D014
4744,964fbea8-b9e4-4d32-b299-478fddbb039c,2025-06-10T08:21:44,36,D009
4745,c0441b7c-05af-46af-8456-c9639a0e0029,2025-06-10T14:25:06,77,D011
4746,b5518605-fa28-4518-9abf-4efc80d09c69,2025-06-10T07:46:06,29,D008
4747,c79f2d8e-3e86-4e85-a722-99114c3f09f3,2025-06-10T06:19:44,91,D011
4748,b684ae81-1dd0-4baa-ae88-ad0e85721493,2025-06-10T10:01:27,9,D020
4749,82ca181f-91ea-469b-8755-ebdef11fec1f,2025-06-10T11:14:23,94,D020
4750,7d2ead87-568e-4767-b3c4-5b3a61607143,2025-06-10T14:23:08,76,D014
4751,7b5df513-6dc2-4280-951f-3654a87a5ec7,2025-06-10T11:59:05,70,D013
4752,f4c6fd37-d78b-4189-be69-e139708030d6,2025-06-10T14:39:29,72,D001
4753,a341b70b-0d2f-48e9-b3e1-e438d2760964,2025-06-10T12:14:35,44,D011
4754,d9fbfb95-1d3c-4070-8b23-5b5ed1342597,2025-06-10T12:18:19,57,D005
4755,c35a607c-4d19-47d9-ad5e-5806c9f6fcff,2025-06-10T14:24:34,96,D016
4756,4f92d95f-a8b0-4121-bd62-22b3e19c9813,2025-06-10T09:50:04,69,D006
4757,aa3e4db8-09ad-4166-a9eb-9afbe5f710fa,2025-06-10T13:06:03,33,D013
4758,39deb872-4317-4d8b-9662-aecea799ad06,2025-06-10T06:35:14,85,D019
4759,508e556d-19f0-40e4-ae28-c464fc18dba5,2025-06-10T07:25:51,81,D016
4760,744ed03c-06d9-4a5f-971f-153ecab589c8,2025-06-10T12:17:09,11,D007
4761,3437db80-c6ac-41d4-b2f8-eb5e61ecaab0,2025-06-10T15:38:27,48,D010
4762,eee8a731-4950-416d-8689-d22aefe1cdf4,2025-06-10T11:18:44,97,D011
4763,c6f5388c-e649-4163-9834-6577f85206c9,2025-06-10T14:13:09,87,D015
4764,0341fa67-9a29-4e3f-bbc9-838fd2434baa,2025-06-10T06:32:17,20,D020
4765,5ea2a20d-dd88-4aff-82a6-4c8dbeccb05d,2025-06-10T09:02:07,80,D012
4766,f2e6c257-67ad-4fca-b4c8-b65ebe89661e,2025-06-10T13:51:20,54,D001
4767,01c0a023-2e71-439c-9977-8b5b74f6e471,2025-06-10T11:10:04,72,D016
4768,925075a1-1ba5-4240-a450-5dfe02e4717e,2025-06-10T10:16:22,49,D018
4769,2f242770-1479-4e2f-b0cb-4d2cfa12710f,2025-06-10T08:23:50,49,D020
4770,497ae588-7575-4314-a959-2639520f64f9,2025-06-10T08:14:53,13,D013
4771,51271214-b950-48c9-a28f-f468b18546fd,2025-06-10T09:58:26,28,D004
4772,d591f865-3f72-4112-a528-5d56d093818d,2025-06-10T11:16:02,23,D006
4773,6d1f291e-1a4c-460a-a637-c54ba022a754,2025-06-10T13:18:07,71,D014
4774,8a347c6e-5feb-4667-9ad5-16b9ffbedbd5,2025-06-10T12:24:30,97,D007
4775,90644f1c-4b65-4b6a-b673-c66c3e2136c9,2025-06-10T13:36:45,77,D009
4776,ad58c921-4106-41de-9c0a-444f6641a465,2025-06-10T11:48:52,99,D012
4777,08bed450-dfd3-432a-848a-e41d5bab4456,2025-06-10T07:55:23,86,D011
4778,ef03cfee-20d5-487c-81c4-b99660041a32,2025-06-10T15:08:39,69,D018
4779,c25abf11-898c-4710-ae09-1aa9ceff3105,2025-06-10T13:08:21,29,D013
4780,b743ddba-2154-49cc-936f-e4a08d1ead3e,2025-06-10T15:00:29,97,D015
4781,f36bea3c-f3f7-438b-a8bb-5b1550df4c4a,2025-06-10T11:12:41,58,D006
4782,6160e1f7-97ed-46bd-ae10-b307e32be1bb,2025-06-10T09:14:00,52,D010
4783,96643c2a-569e-4d15-8af1-bb77ee8924ee,2025-06-10T06:03:38,69,D011
4784,578fe5f8-1ec0-44f5-a148-eab38cee24fc,2025-06-10T14:26:50,84,D006
4785,be9c93ac-a9a9-4676-a31d-27776eb3672d,2025-06-10T07:47:23,50,D019
4786,1e35fa63-5d47-4366-b232-b56a7d283955,2025-06-10T13:36:40,54,D014
4787,70e3cf59-3181-4ce1-9d8d-c238c9081441,2025-06-10T09:26:18,82,D001
4788,37d32a52-9ae7-43ec-b6a5-0ef5c49ef075,2025-06-10T10:04:52,18,D020
4789,51887826-0c30-4fa8-aa96-f0674d8f4c44,2025-06-10T15:09:48,11,D020
4790,45856350-f7ac-4d27-ae56-386dc561ba9c,2025-06-10T13:26:29,3,D011
4791,b810e770-0b3b-4226-b0ba-4b2fe4e08b63,2025-06-10T10:33:00,22,D019
4792,1e0b0016-88ca-45ba-b92a-879d6d780f47,2025-06-10T14:35:27,88,D003
4793,2a7a32f3-aac8-4f2c-9b4b-78b071c5d62c,2025-06-10T12:44:27,3,D020
4794,fdb7b6bb-c322-49cf-bb9a-9f761b6059e5,2025-06-10T13:05:15,71,D017
4795,56ac3419-b27a-406a-9e1c-f98c6c129072,2025-06-10T09:30:50,21,D015
4796,6a686fcd-f7db-4aa4-95a3-f7bf2613c0d5,2025-06-10T12:43:06,93,D008
4797,9bbbaf9e-83c9-4fcd-96e8-8360aa1b8cca,2025-06-10T09:11:22,61,D007
4798,da21cdd4-5459-4845-96e2-21768e9b4a6f,2025-06-10T11:52:30,17,D010
4799,fe681aa1-dc10-480b-92d9-4d3e24ae9adb,2025-06-10T07:10:47,4,D007
4800,b2c438ad-6565-4ede-9725-9a0f39b86f8a,2025-06-10T14:23:43,59,D008
4801,415f6c6a-f2c1-42d5-a7ad-36264f2cc752,2025-06-10T14:04:35,31,D006
4802,38a75fdf-c40f-4886-9854-24ca11896dd6,2025-06-10T14:23:58,65,D004
4803,2ee832f3-f080-433a-b85f-a0f1429b137a,2025-06-10T12:01:49,21,D008
4804,73358735-20b2-4bf7-bd06-8db359e656d3,2025-06-10T14:24:51,93,D003
4805,5ae3c29e-4031-4771-982d-79d999f56f5d,2025-06-10T06:07:31,96,D002
4806,c011c9eb-02a0-4fcd-a851-be715c03f0d1,2025-06-10T13:23:50,67,D016
4807,ea51ec7e-86cf-4996-86d2-3d3bc1fe059e,2025-06-10T13:00:52,10,D014
4808,9b22c4d1-9efe-4531-88f2-91d51f8f3a9c,2025-06-10T10:44:01,92,D018
4809,622bbeb2-a622-4d67-8d9a-5eb79cbebdda,2025-06-10T08:12:08,92,D020
4810,cbc0bdc0-1c3a-428d-8e1a-90769e1fb3c0,2025-06-10T15:43:27,92,D001
4811,2cff6c50-2196-4133-a16e-49574696f8c6,2025-06-10T13:58:58,62,D002
4812,89f5c0c5-4359-4310-9c28-42b4650600de,2025-06-10T11:19:59,51,D002
4813,b5dda78b-81ee-4f4a-9bbf-8fbf6fed1dba,2025-06-10T12:36:54,52,D017
4814,e0181d2f-5125-4ea1-956d-42abde39fabc,2025-06-10T14:00:38,55,D004
4815,5a8c40d3-e0f2-4de3-a669-bd9aad512e60,2025-06-10T07:53:11,19,D009
4816,4cec0c10-41ec-4317-b7d6-9469613a7758,2025-06-10T08:02:05,93,D006
4817,41dd2727-47d6-4bad-bad6-b219ed99654e,2025-06-10T12:40:16,53,D011
4818,2b66fd3a-34d5-4ec5-928c-6a33a430677f,2025-06-10T08:35:02,32,D016
4819,94b0f729-2e28-4631-aadb-e2af90624b53,2025-06-10T09:49:28,34,D004
4820,0653c7d6-9186-41a7-b082-d98828440fa8,2025-06-10T12:00:28,83,D003
4821,c5bc63d1-fdc4-4998-b4c5-a8876b290c49,2025-06-10T14:20:31,91,D016
4822,8ccb6f77-eaf7-4772-8013-305e2fe4c077,2025-06-10T10:27:18,97,D009
4823,41572a7d-208e-403e-8be3-0778c8dd25fe,2025-06-10T12:14:02,38,D015
4824,06b97933-6a1f-4497-af9d-a93b6e13d5f7,2025-06-10T12:01:10,58,D009
4825,efa98c72-1078-40db-93aa-5fcac376187a,2025-06-10T11:00:41,77,D002
4826,340357b0-98b7-43aa-ac95-8bd2b017bc53,2025-06-10T08:32:56,19,D017
4827,4ccc111c-5fb3-4d5b-b648-428dfca88b78,2025-06-10T11:15:02,4,D008
4828,3f1c64f2-d853-4092-9231-9944da775db8,2025-06-10T12:45:04,73,D012
4829,cbf98d9e-cc06-4efa-9306-1aef77fc299a,2025-06-10T11:18:05,40,D006
4830,8d767385-b1cb-450e-860d-f3236918c08f,2025-06-10T11:32:51,61,D015
4831,9e4fca85-a9b9-45cf-92b4-123ee7b35db5,2025-06-10T11:22:05,20,D005
4832,28428842-ba88-4932-af9b-7d1822b20c9a,2025-06-10T08:40:02,78,D010
4833,dc43b95b-ebda-48db-b822-3d89175ad8b3,2025-06-10T12:59:40,33,D008
4834,ecf8e615-54ef-4744-81c1-f7928d560b23,2025-06-10T06:30:35,28,D019
4835,a3a71407-fac9-463d-9f68-9ad8b98292bb,2025-06-10T11:30:54,19,D019
4836,d4ec962e-a911-4eef-b975-0ddbe35dd5d7,2025-06-10T06:13:10,34,D012
4837,90dae058-3d59-480a-a99d-574dbdf40332,2025-06-10T15:15:31,96,D017
4838,9b295019-3c58-4fde-9bb2-9c96965d5bc0,2025-06-10T13:23:17,62,D020
4839,c027287d-4241-40f5-a7d9-e9c2e0e31286,2025-06-10T09:06:07,45,D005
4840,bd48dba1-33db-4314-8ca1-82435c02f082,2025-06-10T15:07:19,41,D017
4841,9070c260-26ad-42d5-bf91-235c971c7877,2025-06-10T12:48:54,49,D016
4842,c1884428-ba0c-470b-ba10-03213b2a8c66,2025-06-10T09:04:43,68,D016
4843,854e9ecd-132b-4ce2-aa93-2c836e189682,2025-06-10T09:11:34,62,D013
4844,2e9f0043-ee0b-40c4-afbd-67dbb0453b02,2025-06-10T06:15:32,86,D003
4845,d4088ad1-d803-46a6-9dcc-344d6df6eafb,2025-06-10T12:13:57,29,D010
4846,1e7a5037-cf87-4957-b056-32d863d5a896,2025-06-10T09:45:28,29,D005
4847,93845ada-39b5-4a28-9120-0905a4dc46f9,2025-06-10T11:03:59,78,D004
4848,13245d3a-b142-4c7a-a1b6-2964b083db43,2025-06-10T09:35:06,46,D016
4849,f57582f5-83f9-4927-92ca-c3fe427ea726,2025-06-10T14:21:42,73,D001
4850,babe6f19-229c-4d8e-9691-fd8ca41d8888,2025-06-10T15:32:28,30,D007
4851,9322a201-c87d-4ea3-8fe1-d38de234fb6f,2025-06-10T12:37:06,86,D002
4852,b7ea5e2e-95fc-41eb-bd51-3301a9396e4d,2025-06-10T13:15:15,81,D004
4853,6ce3f42c-0269-42b1-afbc-561630ffeca5,2025-06-10T11:59:55,65,D003
4854,0eede1e6-3f67-4534-acce-9c851e021334,2025-06-10T10:56:31,71,D018
4855,c32bb75c-0930-4e5b-85d7-36be1371fe08,2025-06-10T15:47:20,11,D002
4856,fa6d9596-b184-4101-a90a-fa6613352b61,2025-06-10T14:07:50,73,D017
4857,1c7e4c0c-d78c-4233-8835-29af85d47fe0,2025-06-10T10:30:51,32,D009
4858,55d4f2e4-8221-42e1-85bd-29045edb3488,2025-06-10T09:19:32,89,D008
4859,8e0703f6-a68c-4bb5-b1ca-1ea59549d98d,2025-06-10T10:09:24,89,D015
4860,053baccd-65e0-4521-84fe-5f47f65539dc,2025-06-10T09:13:48,6,D020
4861,7ee77b30-bb1c-4a03-a6bd-e7ce87cebc6d,2025-06-10T10:50:17,71,D009
4862,db2366ad-acdf-4a1d-afe4-9ba800b8ef6b,2025-06-10T07:39:47,96,D007
4863,8fda063b-0bd3-4fcb-8c6a-341cfb60af11,2025-06-10T07:09:32,17,D017
4864,56a08fdb-595d-439a-a25d-e63f8523fd0a,2025-06-10T11:30:41,8,D007
4865,c95e42ff-f1a5-4624-831b-df2194abce35,2025-06-10T10:08:35,32,D019
4866,d3ef74c0-79bf-4183-b326-ed1aee58e2f9,2025-06-10T14:41:19,60,D004
4867,5d75141c-3413-48e5-99ea-a6c976a1638e,2025-06-10T15:46:28,7,D011
4868,cfe0217a-5b02-49f7-8089-9dcaaf758369,2025-06-10T07:19:47,26,D016
4869,28c51d68-c855-4acb-88e7-9f26dae8a1cc,2025-06-10T08:07:08,57,D003
4870,32a8e845-593a-4adf-aa67-9fb6a7545319,2025-06-10T14:39:57,26,D004
4871,e8893afb-ffc6-4e83-9cea-35154f654dfd,2025-06-10T15:52:24,76,D007
4872,0f58587d-a56a-4887-9068-8fe8116d22ce,2025-06-10T14:52:11,39,D019
4873,45a0f463-f35c-4f5b-8b41-e63ba9c00916,2025-06-10T06:10:29,75,D014
4874,69724a43-59ad-4df0-8da6-0287c80a99e9,2025-06-10T08:01:48,93,D015
4875,79f75122-e65b-4a2c-8c29-730d2805dfe3,2025-06-10T09:32:46,76,D020
4876,494d5b19-5153-4a5f-a2df-49cc2de31893,2025-06-10T14:18:21,1,D009
4877,83f4ac73-ed46-4881-8dad-6813361a5801,2025-06-10T13:24:44,77,D009
4878,c747dd21-9e9a-4555-82ca-f67678976b2c,2025-06-10T14:58:03,81,D006
