SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100299,0,Revolving loans,F,N,Y,0,112500.0,540000.0,27000.0,540000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.0060079999999999995,-19045,-11916,-6644.0,-2566,,1,1,0,1,0,0,Medicine staff,2.0,2,2,SATURDAY,12,0,0,0,1,1,0,Medicine,,0.7047612832459343,0.5884877883422673,0.0464,0.0712,0.993,0.9048,0.0303,0.0,0.1207,0.1667,0.2083,,0.0378,0.0554,0.0,0.0,0.0315,0.0694,0.9881,0.8432,0.0306,0.0,0.1034,0.1667,0.2083,,0.0275,0.0577,0.0,0.0,0.0468,0.0712,0.993,0.9061,0.0305,0.0,0.1207,0.1667,0.2083,,0.0385,0.0564,0.0,0.0,reg oper account,block of flats,0.0602,"Stone, brick",No,6.0,0.0,6.0,0.0,-1393.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100300,1,Cash loans,M,N,N,0,63000.0,426645.0,22468.5,324000.0,Other_A,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018634,-12209,-1572,-6348.0,-4551,,1,1,0,1,1,0,Sales staff,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Trade: type 3,,0.474891701732854,0.31547215492577346,0.1041,0.1126,0.9806,0.7348,0.0012,0.0,0.2069,0.1667,0.2083,0.0195,0.0841,0.09,0.0039,0.0646,0.1061,0.1168,0.9806,0.7452,0.0012,0.0,0.2069,0.1667,0.2083,0.02,0.0918,0.0937,0.0039,0.0684,0.1051,0.1126,0.9806,0.7383,0.0012,0.0,0.2069,0.1667,0.2083,0.0199,0.0855,0.0916,0.0039,0.066,reg oper spec account,block of flats,0.0855,"Stone, brick",No,3.0,1.0,3.0,1.0,-2149.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100301,1,Cash loans,M,N,Y,1,112500.0,571486.5,31131.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-8292,-166,-3062.0,-16,,1,1,0,1,0,0,Laborers,3.0,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.25328890430137985,0.20092608771597092,0.0737,0.1016,0.4933,0.8232,0.0632,0.08,0.1379,0.3333,0.0417,0.0405,0.0,0.1469,0.0,0.0038,0.0,0.1054,0.0,0.8301,0.0637,0.0,0.1379,0.3333,0.0417,0.0414,0.0,0.1531,0.0,0.004,0.0744,0.1016,0.4933,0.8256,0.0636,0.08,0.1379,0.3333,0.0417,0.0412,0.0,0.1496,0.0,0.0039,reg oper spec account,block of flats,0.0,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,2.0
100302,0,Cash loans,F,N,Y,0,180000.0,187704.0,9256.5,148500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.019688999999999998,-9105,-482,-5874.0,-1139,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,11,0,0,0,0,1,1,Bank,0.3418505435993493,0.4794306372473876,0.05168176743672944,0.0959,0.0925,0.9871,0.8232,0.0152,0.0,0.2069,0.1667,0.2083,0.111,0.0748,0.0759,0.0154,0.0723,0.0977,0.096,0.9871,0.8301,0.0153,0.0,0.2069,0.1667,0.2083,0.1136,0.0817,0.0791,0.0156,0.0765,0.0968,0.0925,0.9871,0.8256,0.0153,0.0,0.2069,0.1667,0.2083,0.113,0.0761,0.0773,0.0155,0.0738,reg oper account,block of flats,0.0837,Panel,No,0.0,0.0,0.0,0.0,-930.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
100303,0,Cash loans,F,N,Y,0,292500.0,254700.0,15709.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.016612000000000002,-24006,365243,-2239.0,-4447,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.28249037158925183,0.4101025731788671,0.0742,0.0306,0.9876,0.83,0.0182,0.08,0.0517,0.4792,0.5208,0.1202,0.0605,0.1177,0.0,0.0,0.0756,0.0317,0.9786,0.7190000000000001,0.0184,0.0806,0.0345,0.3333,0.375,0.123,0.0661,0.0738,0.0,0.0,0.0749,0.0306,0.9876,0.8323,0.0183,0.08,0.0517,0.4792,0.5208,0.1223,0.0616,0.1198,0.0,0.0,reg oper account,block of flats,0.0657,"Stone, brick",No,1.0,0.0,1.0,0.0,-609.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
100304,0,Revolving loans,F,N,Y,0,225000.0,675000.0,33750.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.008019,-22794,-15632,-7959.0,-4311,,1,1,0,1,1,0,,1.0,2,2,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.6549426491435624,0.7958031328748403,0.0464,0.0556,0.9891,0.8504,0.0247,0.0,0.1034,0.1667,0.2083,0.0386,0.0378,0.0548,0.0,0.0,0.0473,0.0577,0.9891,0.8563,0.0249,0.0,0.1034,0.1667,0.2083,0.0395,0.0413,0.0571,0.0,0.0,0.0468,0.0556,0.9891,0.8524,0.0249,0.0,0.1034,0.1667,0.2083,0.0393,0.0385,0.0558,0.0,0.0,not specified,block of flats,0.0566,"Stone, brick",No,0.0,0.0,0.0,0.0,-1121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100305,0,Cash loans,M,Y,Y,0,135000.0,237024.0,15970.5,180000.0,"Spouse, partner",Working,Incomplete higher,Single / not married,House / apartment,0.020713,-9011,-100,-7897.0,-1654,15.0,1,1,0,1,0,1,Sales staff,1.0,3,3,SATURDAY,6,0,0,0,0,0,0,Business Entity Type 3,0.15819654874586309,0.4342249243207465,,0.0186,0.0487,0.9727,0.626,0.034,0.0,0.069,0.0833,0.125,0.0184,0.0151,0.022,0.0,0.0,0.0189,0.0505,0.9727,0.6406,0.0343,0.0,0.069,0.0833,0.125,0.0188,0.0165,0.0229,0.0,0.0,0.0187,0.0487,0.9727,0.631,0.0343,0.0,0.069,0.0833,0.125,0.0187,0.0154,0.0224,0.0,0.0,reg oper account,block of flats,0.0173,"Stone, brick",No,1.0,0.0,1.0,0.0,-945.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100307,0,Cash loans,M,N,Y,0,225000.0,451804.5,35824.5,369000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.01885,-16546,-1480,-2196.0,-7,,1,1,0,1,0,0,Managers,2.0,2,2,MONDAY,11,0,1,1,0,1,1,Military,0.5725847271056428,0.6803211845067775,0.4489622731076524,0.2773,0.1882,0.9771,0.6872,,0.04,0.1724,0.3333,,,,0.2404,,0.0931,0.2826,0.1953,0.9772,0.6994,,0.0403,0.1724,0.3333,,,,0.2504,,0.0986,0.28,0.1882,0.9771,0.6914,,0.04,0.1724,0.3333,,,,0.2447,,0.0951,,block of flats,0.2093,,No,2.0,1.0,2.0,0.0,-745.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
100308,0,Cash loans,M,N,N,0,157500.0,208512.0,21892.5,180000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-14534,-3397,-3776.0,-5113,,1,1,1,1,0,0,Sales staff,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.8766530258119177,0.7284562016754909,0.4974688893052743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1891.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
100309,0,Cash loans,F,N,Y,0,157500.0,263686.5,15268.5,238500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.0105,-16098,-3131,-7189.0,-4143,,1,1,0,1,0,0,Laborers,2.0,3,3,MONDAY,9,0,0,0,0,0,0,Postal,0.4938861821889957,0.33416881392582193,,0.0722,0.0036,0.9781,0.7008,0.0079,0.0,0.1379,0.1667,0.0417,0.0841,0.0588,0.0626,0.0,0.0,0.0735,0.0038,0.9782,0.7125,0.008,0.0,0.1379,0.1667,0.0417,0.086,0.0643,0.0652,0.0,0.0,0.0729,0.0036,0.9781,0.7048,0.0079,0.0,0.1379,0.1667,0.0417,0.0856,0.0599,0.0637,0.0,0.0,reg oper account,block of flats,0.0492,"Stone, brick",No,0.0,0.0,0.0,0.0,-288.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
100310,0,Cash loans,M,N,N,0,180000.0,1071000.0,31315.5,1071000.0,Unaccompanied,Working,Higher education,Married,Rented apartment,0.018029,-14659,-1228,-688.0,-1107,,1,1,1,1,0,0,,2.0,3,3,WEDNESDAY,13,0,0,0,1,1,1,Business Entity Type 3,,0.16015809353342567,0.4382813743111921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-89.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
100313,0,Cash loans,F,N,Y,0,87750.0,1206954.0,35419.5,945000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.019101,-22510,365243,-6983.0,-4765,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.7078413458879441,0.6642482627052363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2379.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100314,0,Cash loans,M,N,N,2,292500.0,239850.0,25960.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-10788,-2573,-5248.0,-3478,,1,1,1,1,1,0,Laborers,4.0,2,2,TUESDAY,12,0,1,1,0,1,1,Self-employed,0.21771978280608387,0.7807633668999076,0.7700870700124128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1073.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100315,0,Cash loans,F,Y,Y,1,121500.0,288873.0,21064.5,238500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018029,-10203,-59,-6422.0,-2513,65.0,1,1,0,1,0,0,Sales staff,3.0,3,3,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 2,0.2648763657921876,0.5922952796456947,0.4956658291397297,0.0361,,0.9891,,,0.04,0.0345,0.3333,,,,0.0411,,,0.0368,,0.9891,,,0.0403,0.0345,0.3333,,,,0.0428,,,0.0364,,0.9891,,,0.04,0.0345,0.3333,,,,0.0418,,,,block of flats,0.0323,Panel,No,5.0,0.0,5.0,0.0,-1441.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100316,0,Cash loans,F,N,Y,0,67500.0,622413.0,26500.5,495000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.005002,-15076,-4917,-1725.0,-2325,,1,1,0,1,1,0,Core staff,2.0,3,3,THURSDAY,15,0,0,0,0,0,0,Medicine,0.5676236351849678,0.5759247800821108,0.6894791426446275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1955.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
100317,0,Cash loans,F,N,Y,0,180000.0,630000.0,30438.0,630000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-17013,-7426,-3274.0,-539,,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,School,,0.7081668419696704,0.5779691187553125,0.0423,0.0487,0.9672,0.5376,,0.0,0.2069,0.125,0.1667,0.0521,,0.0453,,0.022,0.0431,0.0506,0.9672,0.5557,,0.0,0.2069,0.125,0.1667,0.0533,,0.0471,,0.0233,0.0427,0.0487,0.9672,0.5438,,0.0,0.2069,0.125,0.1667,0.053,,0.0461,,0.0224,reg oper account,block of flats,0.0525,"Stone, brick",No,0.0,0.0,0.0,0.0,-1701.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
100318,0,Cash loans,F,N,N,0,90000.0,381528.0,12109.5,315000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.018209,-9627,-189,-709.0,-2301,,1,1,0,1,0,0,Core staff,1.0,3,3,WEDNESDAY,12,0,0,0,0,0,0,Trade: type 7,0.6468813358695173,0.5334148717361978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100319,0,Cash loans,F,N,Y,1,135000.0,781920.0,32868.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.022625,-11631,-782,-7868.0,-2992,,1,1,1,1,1,0,,3.0,2,2,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.6533675812543797,0.5652898364253501,0.4956658291397297,0.0835,0.1024,0.9891,0.8504,0.0481,0.0,0.1379,0.1667,0.2083,0.0987,0.0672,0.1035,0.0039,0.001,0.0851,0.1063,0.9891,0.8563,0.0486,0.0,0.1379,0.1667,0.2083,0.1009,0.0735,0.1078,0.0039,0.001,0.0843,0.1024,0.9891,0.8524,0.0484,0.0,0.1379,0.1667,0.2083,0.1004,0.0684,0.1053,0.0039,0.001,not specified,block of flats,0.1077,Panel,No,0.0,0.0,0.0,0.0,-2028.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100320,0,Cash loans,M,Y,Y,0,225000.0,481855.5,49374.0,463500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.025164,-11996,-2907,-2562.0,-4623,6.0,1,1,0,1,0,0,High skill tech staff,2.0,2,2,FRIDAY,11,0,1,1,0,1,1,Construction,,0.6104465234371922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-842.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,3.0
100321,0,Cash loans,M,Y,N,1,270000.0,521280.0,31500.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.019688999999999998,-13534,-1420,-1602.0,-4133,1.0,1,1,0,1,0,0,,3.0,2,2,MONDAY,9,0,0,0,0,1,1,Business Entity Type 3,,0.6336075825314255,0.2103502286944494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
100322,0,Cash loans,M,Y,Y,2,225000.0,254700.0,26874.0,225000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.00733,-19297,-554,-7173.0,-2853,20.0,1,1,0,1,0,0,Laborers,4.0,2,2,MONDAY,13,0,1,1,0,1,1,Business Entity Type 3,,0.7317096673610596,0.6380435278721609,0.0247,0.048,0.9901,0.8640000000000001,,,0.069,0.0833,,,,0.0274,,0.0103,0.0252,0.0498,0.9901,0.8693,,,0.069,0.0833,,,,0.0286,,0.0109,0.025,0.048,0.9901,0.8658,,,0.069,0.0833,,,,0.0279,,0.0105,,block of flats,0.0238,Monolithic,No,0.0,0.0,0.0,0.0,-1644.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100323,0,Cash loans,M,Y,Y,0,450000.0,1575000.0,55800.0,1575000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392000000000002,-18213,-2363,-4627.0,-1761,3.0,1,1,1,1,1,0,Managers,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.6636951890911267,,0.1227,0.1214,0.9786,,,0.0,0.2759,0.1667,,0.094,,0.1059,,0.0,0.125,0.126,0.9786,,,0.0,0.2759,0.1667,,0.0961,,0.1103,,0.0,0.1239,0.1214,0.9786,,,0.0,0.2759,0.1667,,0.0956,,0.1078,,0.0,,block of flats,0.0833,Panel,No,6.0,0.0,6.0,0.0,-206.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100324,0,Cash loans,F,Y,Y,1,112500.0,152820.0,18265.5,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.003069,-10471,-1753,-4922.0,-2885,1.0,1,1,0,1,0,0,Sales staff,2.0,3,3,THURSDAY,17,0,0,0,0,0,0,Self-employed,0.4704602541955576,0.659140920402117,,0.1649,0.0928,0.9901,,,0.12,0.1034,0.375,,0.0145,,0.077,,0.0,0.1681,0.0963,0.9901,,,0.1208,0.1034,0.375,,0.0149,,0.0803,,0.0,0.1665,0.0928,0.9901,,,0.12,0.1034,0.375,,0.0148,,0.0784,,0.0,,block of flats,0.1047,Panel,No,0.0,0.0,0.0,0.0,-1957.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100325,0,Cash loans,F,N,Y,0,135000.0,640080.0,31261.5,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.031329,-20385,-2875,-4025.0,-3617,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,9,0,0,0,0,1,1,Construction,,0.5884083428119181,0.5495965024956946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1474.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100326,1,Cash loans,M,Y,Y,0,36000.0,284400.0,10849.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-22078,365243,-6748.0,-4542,27.0,1,0,0,1,1,0,,2.0,3,3,MONDAY,7,0,0,0,0,0,0,XNA,,0.06345479734814488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100327,0,Cash loans,M,Y,Y,0,180000.0,407727.0,32341.5,333000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.020713,-20317,-2334,-10946.0,-3680,3.0,1,1,0,1,0,0,,2.0,3,3,TUESDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.3952451550026659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1858.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0
100328,0,Cash loans,F,N,N,1,171000.0,1270746.0,42124.5,1138500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.00496,-15864,-8215,-2463.0,-2451,,1,1,0,1,0,0,Core staff,3.0,2,2,TUESDAY,10,0,0,0,0,0,0,Medicine,0.6161866709636321,0.6923108327651505,0.7352209993926424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-715.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100329,0,Cash loans,F,Y,Y,0,135000.0,247275.0,17716.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006852,-19997,-645,-2391.0,-3399,19.0,1,1,1,1,1,0,,2.0,3,3,FRIDAY,8,0,1,1,0,1,1,Business Entity Type 3,,0.08131072699755099,0.6296742509538716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1477.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100332,0,Cash loans,F,N,Y,0,157500.0,545040.0,20677.5,450000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.031329,-23444,365243,-14604.0,-4655,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,,0.1198425132882416,0.33125086459090186,0.1485,0.0757,0.9801,,,0.16,0.1379,0.3333,,0.0858,,0.1443,,0.0,0.1513,0.0786,0.9801,,,0.1611,0.1379,0.3333,,0.0877,,0.1504,,0.0,0.1499,0.0757,0.9801,,,0.16,0.1379,0.3333,,0.0873,,0.1469,,0.0,,block of flats,0.1214,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
100333,0,Cash loans,F,N,Y,0,382500.0,450000.0,30204.0,450000.0,Family,Commercial associate,Incomplete higher,Married,House / apartment,0.072508,-10442,-864,-4750.0,-243,,1,1,0,1,1,1,Core staff,2.0,1,1,TUESDAY,18,0,0,0,0,0,0,Bank,0.5038059458460179,0.5885936894845518,0.3092753558842053,0.1237,0.0925,0.9737,0.6396,0.0681,0.0,0.2069,0.1667,0.1042,0.0079,0.1009,0.0906,0.0,0.002,0.063,0.0646,0.9732,0.6472,0.0237,0.0,0.1034,0.1667,0.0,0.0,0.0551,0.036000000000000004,0.0,0.0,0.1249,0.0925,0.9737,0.6444,0.0686,0.0,0.2069,0.1667,0.1042,0.008,0.1026,0.0922,0.0,0.0021,reg oper account,block of flats,0.0409,"Stone, brick",No,10.0,0.0,10.0,0.0,-984.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100334,0,Cash loans,M,N,Y,0,90000.0,101880.0,10939.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-18665,-837,-6710.0,-2210,,1,1,0,1,0,0,Security staff,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Other,,0.7036316193086658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-373.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100335,0,Cash loans,F,N,Y,0,63000.0,675000.0,19737.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.035792000000000004,-23420,365243,-14293.0,-4749,,1,0,0,1,1,0,,1.0,2,2,MONDAY,8,0,0,0,0,0,0,XNA,,0.703772964069933,0.7352209993926424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1331.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
