transaction_id,customer_id,date,amount,category
31291,1914,11-04-2025,3706.79,Utilities
31292,1966,28-09-2024,1670.8,Groceries
31293,1231,20-12-2024,4541.89,Groceries
31294,1289,14-05-2025,3471.95,Travel
31295,1002,10-05-2025,4653.21,Healthcare
31296,1828,21-12-2024,606.34,Electronics
31297,1458,18-04-2025,4238.71,Travel
31298,1555,17-08-2024,341.37,Travel
31299,1332,17-03-2025,4406.8,Dining
31300,1103,04-07-2024,2170.7,Healthcare
31301,1409,31-12-2024,250.38,Dining
31302,1629,26-12-2024,2878.58,Electronics
31303,1838,24-09-2024,4497.44,Travel
31304,1945,22-01-2025,2154.91,Dining
31305,1939,16-04-2025,4061.3,Groceries
31306,1606,19-11-2024,2736.41,Travel
31307,1276,03-01-2025,1652.64,Dining
31308,1791,18-06-2024,3658.71,Groceries
31309,1634,13-11-2024,2754.33,Healthcare
31310,1481,13-11-2024,120.49,Utilities
31311,1043,17-09-2024,4826.82,Utilities
31312,1536,11-05-2025,4968.05,Utilities
31313,1630,05-04-2025,4148.37,Travel
31314,1016,16-06-2024,734.04,Utilities
31315,1377,21-10-2024,2581.83,Healthcare
31316,1792,03-05-2025,2343.2,Healthcare
31317,1576,17-07-2024,1498.07,Utilities
31318,1779,22-04-2025,306.47,Dining
31319,1200,18-07-2024,4350.08,Travel
31320,1441,25-06-2024,1689.15,Dining
31321,1430,18-08-2024,4599.99,Healthcare
31322,1562,14-07-2024,4668.23,Travel
31323,1208,10-08-2024,421.52,Dining
31324,1302,21-04-2025,1841.66,Electronics
31325,1568,16-05-2025,95.53,Groceries
31326,1145,31-10-2024,2573.4,Utilities
31327,1387,07-10-2024,2927.87,Healthcare
31328,1548,24-08-2024,1702.96,Dining
31329,1744,18-02-2025,532.9,Dining
31330,1582,27-03-2025,2767.78,Travel
31331,1579,25-09-2024,460.2,Utilities
31332,1637,10-07-2024,1905.7,Groceries
31333,1415,16-04-2025,3918.27,Dining
31334,1164,18-03-2025,4238.35,Travel
31335,1398,20-08-2024,4920.95,Travel
31336,1622,12-09-2024,2677.77,Groceries
31337,1471,10-05-2025,1002.54,Travel
31338,1804,20-06-2024,2559.06,Travel
31339,1016,25-07-2024,282.82,Electronics
31340,1541,11-03-2025,3874.49,Travel
31341,1240,11-11-2024,588.08,Groceries
31342,1553,28-06-2024,1265.66,Electronics
31343,1444,07-10-2024,4477.47,Healthcare
31344,1572,01-02-2025,4322.57,Dining
31345,1569,24-03-2025,2266.79,Groceries
31346,1533,31-12-2024,2292.83,Electronics
31347,1920,20-11-2024,505.15,Dining
31348,1651,10-06-2024,4760.82,Healthcare
31349,1580,24-04-2025,2858.88,Electronics
31350,1122,10-09-2024,1455.67,Healthcare
31351,1484,18-12-2024,707.27,Electronics
31352,1542,03-08-2024,473.83,Electronics
31353,1699,18-07-2024,3909.96,Dining
31354,1677,13-03-2025,1008.01,Utilities
31355,1657,19-03-2025,3661.56,Groceries
31356,1497,13-02-2025,4821.1,Groceries
31357,1801,13-05-2025,3433.37,Utilities
31358,1630,22-12-2024,2803.11,Healthcare
31359,1075,05-11-2024,3067.09,Electronics
31360,1373,29-06-2024,3896.76,Electronics
31361,1032,01-07-2024,1916.22,Utilities
31362,1380,26-08-2024,3095.06,Electronics
31363,1823,11-08-2024,2312.15,Electronics
31364,1606,03-07-2024,4828.35,Groceries
31365,1440,07-03-2025,4066.78,Groceries
31366,1185,26-08-2024,3177.22,Travel
31367,1372,19-07-2024,3060.67,Utilities
31368,1465,25-01-2025,1769.24,Dining
31369,1865,29-11-2024,114.42,Groceries
31370,1080,08-01-2025,536.09,Dining
31371,1584,26-04-2025,2737.33,Dining
31372,1466,24-01-2025,1464.93,Travel
31373,1919,05-02-2025,333.29,Electronics
31374,1387,29-01-2025,733.53,Healthcare
31375,1024,29-05-2025,3663.02,Healthcare
31376,1710,28-06-2024,4423.22,Groceries
31377,1609,10-07-2024,4709.94,Healthcare
31378,1243,13-07-2024,874.86,Groceries
31379,1130,18-04-2025,2598.26,Healthcare
31380,1023,24-09-2024,2228.39,Travel
31381,1966,21-06-2024,4671.31,Groceries
31382,1090,08-06-2025,3072.73,Travel
31383,1136,14-06-2024,4779.72,Travel
31384,1442,29-08-2024,225.98,Dining
31385,1903,02-10-2024,2688.57,Groceries
31386,1719,31-05-2025,4511.5,Dining
31387,1783,07-06-2025,3653.72,Electronics
31388,1368,10-12-2024,1965.35,Dining
31389,1466,20-04-2025,4122.94,Electronics
31390,1870,24-07-2024,1378.38,Travel
31391,1987,10-09-2024,2871.1,Electronics
31392,1647,20-07-2024,4372.65,Groceries
31393,1535,27-03-2025,4384.12,Groceries
31394,1592,03-03-2025,3688.73,Travel
31395,1573,18-12-2024,2115.37,Utilities
31396,1851,26-03-2025,4522.12,Healthcare
31397,1894,17-07-2024,4806.68,Dining
31398,1192,24-01-2025,757.35,Dining
31399,1390,24-04-2025,3904.43,Dining
31400,1016,07-12-2024,2841.35,Electronics
31401,1310,31-03-2025,4983.76,Dining
31402,1081,17-02-2025,1787.97,Travel
31403,1567,10-01-2025,2213.71,Utilities
31404,1876,17-11-2024,844.91,Groceries
31405,1006,26-06-2024,4287.19,Healthcare
31406,1780,08-04-2025,3622.72,Dining
31407,1967,26-03-2025,2751.07,Travel
31408,1919,19-07-2024,1801.55,Healthcare
31409,1586,18-05-2025,910.34,Electronics
31410,1378,08-02-2025,2227.19,Travel
31411,1957,30-03-2025,2199.81,Dining
31412,1143,06-11-2024,683.35,Groceries
31413,1964,18-05-2025,4855.8,Healthcare
31414,1075,04-06-2025,2165.29,Groceries
31415,1803,08-08-2024,2317.69,Electronics
31416,1473,31-03-2025,4850.96,Dining
31417,1370,09-06-2025,4403.43,Electronics
31418,1344,24-10-2024,3239.26,Groceries
31419,1523,01-03-2025,1822.26,Healthcare
31420,1322,13-03-2025,2888.96,Utilities
31421,1995,03-02-2025,1073.39,Dining
31422,1981,27-03-2025,87.64,Utilities
31423,1121,28-06-2024,2286.79,Travel
31424,1472,16-03-2025,3332.36,Dining
31425,1499,23-12-2024,2365.85,Healthcare
31426,1468,17-09-2024,1280.84,Utilities
31427,1298,17-07-2024,4913.8,Healthcare
31428,1724,20-01-2025,4130.97,Electronics
31429,1093,15-02-2025,4491.35,Utilities
31430,1688,27-09-2024,4741.17,Travel
31431,1766,03-05-2025,3841.06,Utilities
31432,1142,11-02-2025,2584.95,Dining
31433,1500,07-12-2024,24.9,Electronics
31434,1304,24-04-2025,2006.33,Dining
31435,1395,29-12-2024,4103.29,Utilities
31436,1617,14-10-2024,2820.52,Utilities
31437,1190,11-05-2025,2583.99,Electronics
31438,1803,28-10-2024,4277.29,Travel
31439,1077,01-06-2025,4616.13,Electronics
31440,1099,12-06-2024,262.7,Healthcare
31441,1555,08-02-2025,4716.03,Healthcare
31442,1690,25-07-2024,3447.06,Healthcare
31443,1817,08-07-2024,2443.13,Utilities
31444,1855,28-08-2024,2921.25,Dining
31445,1661,25-11-2024,682.45,Groceries
31446,1565,19-10-2024,3602.03,Travel
31447,1149,03-09-2024,3825.44,Utilities
31448,1288,18-10-2024,4550.96,Groceries
31449,1095,31-12-2024,4685.12,Healthcare
31450,1624,12-08-2024,2148.02,Groceries
31451,1730,10-03-2025,4737.09,Groceries
31452,1607,25-07-2024,4805.87,Dining
31453,1413,17-06-2024,2262.64,Healthcare
31454,1963,09-12-2024,3080.85,Dining
31455,1142,02-06-2025,3903.92,Groceries
31456,1447,12-08-2024,151.33,Utilities
31457,1273,11-01-2025,1350.66,Electronics
31458,1182,31-12-2024,4552.08,Travel
31459,1167,26-02-2025,735.08,Healthcare
31460,1145,11-05-2025,837.17,Dining
31461,1618,30-04-2025,3647.57,Groceries
31462,1966,28-11-2024,4686.45,Groceries
31463,1489,28-12-2024,2785.63,Dining
31464,1343,25-03-2025,847.91,Utilities
31465,1525,10-06-2024,1071.79,Travel
31466,1602,09-12-2024,2216.27,Healthcare
31467,1077,01-08-2024,4595.26,Groceries
31468,1461,07-04-2025,3984.1,Electronics
31469,1055,07-12-2024,18.51,Electronics
31470,1831,27-01-2025,2809.76,Electronics
31471,1725,31-03-2025,4379.49,Utilities
31472,1903,30-06-2024,2383.08,Travel
31473,1936,13-03-2025,4308.86,Groceries
31474,1906,05-09-2024,1583.45,Utilities
31475,1271,07-12-2024,845.15,Travel
31476,1739,22-07-2024,3722.33,Travel
31477,1749,17-11-2024,3432.17,Travel
31478,1376,20-07-2024,4922.84,Dining
31479,1273,21-11-2024,1421.8,Dining
31480,1939,19-06-2024,440.91,Groceries
31481,1136,09-01-2025,4617.72,Electronics
31482,1108,04-03-2025,636.03,Groceries
31483,1844,24-12-2024,2869.72,Healthcare
31484,1567,22-07-2024,4057.19,Dining
31485,1355,07-04-2025,477.73,Groceries
31486,1698,03-02-2025,4477.15,Healthcare
31487,1301,08-12-2024,4982.75,Utilities
31488,1382,29-04-2025,2361.4,Utilities
31489,1498,08-08-2024,4267.71,Groceries
31490,1854,29-07-2024,4085.18,Dining
31491,1856,22-05-2025,182.51,Groceries
31492,1047,26-08-2024,926,Electronics
31493,1327,26-02-2025,3651.36,Utilities
31494,1446,26-01-2025,4115.68,Electronics
31495,1799,16-05-2025,3334.32,Travel
31496,1518,30-03-2025,1321.26,Electronics
31497,1130,23-01-2025,2487.07,Travel
31498,1003,10-02-2025,3968.12,Electronics
31499,1866,05-11-2024,2577.05,Healthcare
31500,1592,14-09-2024,543.76,Groceries
31501,1145,12-12-2024,4313.8,Utilities
31502,1130,16-12-2024,4270.76,Groceries
31503,1865,05-04-2025,4720.54,Travel
31504,1891,25-07-2024,307.9,Utilities
31505,1376,02-01-2025,3883.02,Healthcare
31506,1509,24-08-2024,944.43,Groceries
31507,1851,14-12-2024,4573.77,Utilities
31508,1001,18-10-2024,527.67,Healthcare
31509,1728,30-04-2025,4115.59,Dining
31510,1589,05-09-2024,3913.17,Healthcare
31511,1019,24-06-2024,3212.7,Travel
31512,1961,29-11-2024,4406.99,Groceries
31513,1752,16-05-2025,4662.51,Electronics
31514,1051,18-11-2024,3734.91,Healthcare
31515,1065,12-01-2025,1539.39,Healthcare
31516,1648,10-05-2025,129.43,Groceries
31517,1409,20-07-2024,4320.28,Healthcare
31518,1225,24-05-2025,2748.84,Utilities
31519,1948,25-05-2025,4622.66,Electronics
31520,1722,11-06-2024,3186.55,Healthcare
31521,1921,18-08-2024,3429.31,Healthcare
31522,1351,15-04-2025,2997.28,Healthcare
31523,1420,28-09-2024,4047.4,Electronics
31524,1282,07-01-2025,1985.97,Electronics
31525,1974,14-06-2024,1846.99,Electronics
31526,1055,25-02-2025,2774.09,Travel
31527,1471,16-03-2025,2976.59,Electronics
31528,1176,14-03-2025,2468.67,Healthcare
31529,1217,08-01-2025,2533.77,Healthcare
31530,1848,29-10-2024,3400.69,Healthcare
31531,1140,09-04-2025,3949.03,Healthcare
31532,1286,23-10-2024,2084.4,Electronics
31533,1868,06-12-2024,2199.51,Travel
31534,1886,11-05-2025,2736.07,Dining
31535,1482,20-12-2024,785.46,Utilities
31536,1182,21-06-2024,953.84,Healthcare
31537,1516,14-06-2024,3955.54,Healthcare
31538,1167,13-08-2024,1995.98,Groceries
31539,1942,16-02-2025,4973.11,Dining
31540,1574,16-09-2024,829.59,Utilities
31541,1626,23-02-2025,1676.8,Electronics
31542,1336,12-05-2025,1517.33,Electronics
31543,1909,30-09-2024,1396.91,Electronics
31544,1739,23-08-2024,2311.46,Electronics
31545,1907,15-04-2025,4658.67,Groceries
31546,1807,03-04-2025,4981.44,Healthcare
31547,1287,31-07-2024,3692.62,Travel
31548,1006,30-08-2024,3910.48,Healthcare
31549,1060,15-05-2025,1467.06,Healthcare
31550,1092,09-11-2024,1937.29,Groceries
31551,1498,20-08-2024,4075.7,Healthcare
31552,1533,11-08-2024,2723.42,Travel
31553,1668,25-04-2025,4489.86,Travel
31554,1969,26-07-2024,1495.68,Dining
31555,1935,07-11-2024,271.94,Electronics
31556,1837,22-01-2025,4925.44,Electronics
31557,1530,23-06-2024,2180.2,Dining
31558,1188,11-04-2025,428.91,Electronics
31559,1165,05-11-2024,754.9,Travel
31560,1706,28-01-2025,1728.06,Travel
31561,1269,23-02-2025,421.64,Travel
31562,1735,01-04-2025,2167.64,Healthcare
31563,1464,04-11-2024,193.79,Electronics
31564,1247,09-01-2025,507.1,Utilities
31565,1093,23-10-2024,4003.34,Groceries
31566,1140,03-05-2025,1356.08,Electronics
31567,1430,03-12-2024,4250.33,Healthcare
31568,1075,17-09-2024,577.9,Groceries
31569,1399,10-11-2024,2775.03,Healthcare
31570,1965,22-02-2025,510.64,Groceries
31571,1957,09-12-2024,2050.16,Healthcare
31572,1556,16-06-2024,2284.23,Electronics
31573,1947,07-11-2024,897.11,Healthcare
31574,1954,16-04-2025,510.63,Electronics
31575,1814,27-11-2024,2924.43,Dining
31576,1791,28-02-2025,4079.87,Electronics
31577,1383,01-03-2025,3054.04,Electronics
31578,1007,25-10-2024,4564.45,Electronics
31579,1494,04-07-2024,819.13,Groceries
31580,1068,25-11-2024,3670.36,Electronics
31581,1061,04-02-2025,466.34,Travel
31582,1806,04-03-2025,2807.22,Electronics
31583,1360,24-07-2024,2347.52,Electronics
31584,1966,12-09-2024,3657.07,Dining
31585,1576,19-01-2025,786.58,Electronics
31586,1657,04-05-2025,1901.5,Groceries
31587,1715,30-05-2025,351.82,Healthcare
31588,1772,05-06-2025,1563.47,Travel
31589,1972,28-10-2024,4027.41,Groceries
31590,1061,06-03-2025,4590.31,Travel
31591,1094,26-03-2025,658.29,Groceries
31592,1119,08-06-2025,1288.04,Healthcare
31593,1589,15-05-2025,914.15,Utilities
31594,1381,03-08-2024,1789.7,Utilities
31595,1999,13-07-2024,4516.2,Dining
31596,1002,11-10-2024,1489.01,Groceries
31597,1626,30-06-2024,3323.73,Utilities
31598,1183,21-03-2025,3987.89,Dining
31599,1865,23-07-2024,4293.3,Groceries
31600,1475,30-04-2025,3511.34,Groceries
31601,1908,13-11-2024,1430.52,Travel
31602,1827,22-05-2025,4746.98,Healthcare
31603,1112,02-10-2024,4043.3,Groceries
31604,1836,24-04-2025,3726.71,Dining
31605,1673,04-08-2024,3541.38,Electronics
31606,1089,06-11-2024,2460.34,Dining
31607,1323,07-07-2024,3836.09,Utilities
31608,1191,10-06-2024,3957.69,Travel
31609,1438,12-12-2024,3797.94,Travel
31610,1083,04-06-2025,4537.68,Dining
31611,1766,12-06-2024,691.85,Healthcare
31612,1902,01-09-2024,2462.93,Travel
31613,1045,24-08-2024,1047.24,Groceries
31614,1762,28-10-2024,2626.41,Utilities
31615,1372,27-06-2024,2780.26,Utilities
31616,1233,09-06-2025,2456.61,Travel
31617,1970,20-04-2025,2173.39,Dining
31618,1837,15-02-2025,242.67,Dining
31619,1883,28-12-2024,1339.75,Dining
31620,1813,02-04-2025,714.88,Healthcare
31621,1452,17-09-2024,1057.82,Dining
31622,1055,21-05-2025,1411.86,Electronics
31623,1841,08-04-2025,1443.67,Electronics
31624,1584,08-08-2024,1772.46,Groceries
31625,1140,26-09-2024,371.13,Utilities
31626,1205,04-05-2025,3125,Travel
31627,1045,30-08-2024,3336.63,Travel
31628,1034,08-03-2025,3400.36,Utilities
31629,1474,26-03-2025,1003.81,Utilities
31630,1073,05-03-2025,3493.15,Electronics
31631,1830,22-07-2024,4265.64,Healthcare
31632,1441,04-02-2025,374.79,Dining
31633,1608,04-01-2025,727.23,Healthcare
31634,1322,11-05-2025,462.09,Dining
31635,1697,03-09-2024,1395.77,Groceries
31636,1016,19-01-2025,2320.44,Dining
31637,1005,01-08-2024,2793.71,Utilities
31638,1980,29-09-2024,392.69,Travel
31639,1496,05-01-2025,1158.74,Dining
31640,1263,07-05-2025,2186.6,Utilities
31641,1928,30-09-2024,1905.18,Groceries
31642,1718,21-12-2024,1565.47,Healthcare
31643,1850,04-07-2024,663.71,Groceries
31644,1670,02-09-2024,2967.01,Healthcare
31645,1089,18-06-2024,2475.6,Healthcare
31646,1899,12-06-2024,962.33,Healthcare
31647,1517,04-10-2024,4062.96,Utilities
31648,1588,29-05-2025,4244.56,Electronics
31649,1805,20-07-2024,1463.44,Groceries
31650,1320,22-03-2025,2314.16,Dining
31651,1576,21-11-2024,4253.46,Travel
31652,1729,28-01-2025,1104.93,Travel
31653,1336,19-04-2025,1328.67,Healthcare
31654,1716,19-04-2025,1491.72,Travel
31655,1301,07-07-2024,288.5,Electronics
31656,1233,21-04-2025,3338.87,Dining
31657,1831,15-06-2024,1490.11,Utilities
31658,1662,09-10-2024,3341.56,Healthcare
31659,1145,08-05-2025,672.83,Travel
31660,1817,05-09-2024,4155.97,Dining
31661,1582,27-06-2024,1576.25,Utilities
31662,1535,05-08-2024,2228.26,Travel
31663,1480,18-07-2024,4071.16,Electronics
31664,1424,30-10-2024,490.85,Electronics
31665,1608,29-05-2025,3622.92,Healthcare
31666,1569,06-07-2024,1457.47,Dining
31667,1587,02-11-2024,3969.4,Healthcare
31668,1219,10-12-2024,1404.46,Electronics
31669,1886,15-03-2025,2507.44,Electronics
31670,1879,28-10-2024,4755.79,Healthcare
31671,1423,01-04-2025,2859.08,Dining
31672,1353,18-04-2025,4113.06,Dining
31673,1135,13-03-2025,1321.71,Travel
31674,1610,08-01-2025,1334.13,Travel
31675,1264,06-11-2024,3187.65,Groceries
31676,1286,07-03-2025,3934.57,Travel
31677,1980,29-09-2024,4482.52,Groceries
31678,1484,13-11-2024,3571.77,Healthcare
31679,1785,12-03-2025,1821.9,Healthcare
31680,1119,13-04-2025,1542.19,Groceries
31681,1424,12-09-2024,4582.96,Travel
31682,1857,06-09-2024,1094.94,Electronics
31683,1751,23-02-2025,2408.04,Travel
31684,1091,11-05-2025,4070.11,Utilities
31685,1983,07-06-2025,214.94,Electronics
31686,1640,02-02-2025,454.55,Dining
31687,1813,09-05-2025,3661.85,Utilities
31688,1739,15-10-2024,228.08,Utilities
31689,1528,07-09-2024,1040.71,Dining
31690,1948,07-10-2024,1772.57,Dining
31691,1145,08-01-2025,4743.66,Groceries
31692,1486,14-07-2024,1786.67,Utilities
31693,1208,15-07-2024,2893.44,Groceries
31694,1825,10-06-2024,3563.6,Dining
31695,1319,13-10-2024,3099.93,Electronics
31696,1831,15-06-2024,2990.1,Electronics
31697,1552,23-04-2025,1580.65,Groceries
31698,1085,25-07-2024,2026.78,Dining
31699,1219,16-05-2025,1783.16,Healthcare
31700,1924,31-03-2025,1405.18,Groceries
31701,1790,24-09-2024,3301.3,Utilities
31702,1743,29-05-2025,2482.69,Utilities
31703,1793,19-12-2024,1986.82,Groceries
31704,1073,19-11-2024,2208.64,Travel
31705,1037,17-09-2024,1281.59,Dining
31706,1265,03-04-2025,2877.21,Electronics
31707,1341,08-08-2024,468.41,Groceries
31708,1047,16-12-2024,1517.07,Electronics
31709,1158,22-12-2024,2554.49,Dining
31710,1361,23-04-2025,1968.04,Healthcare
31711,1794,18-04-2025,2923.15,Groceries
31712,1575,22-01-2025,4927.89,Travel
31713,1680,10-04-2025,3633.08,Healthcare
31714,1626,20-11-2024,1395.27,Electronics
31715,1413,07-05-2025,65.44,Utilities
31716,1228,26-07-2024,834.33,Travel
31717,1702,11-10-2024,3894.88,Groceries
31718,1188,09-12-2024,811.23,Electronics
31719,1071,12-09-2024,2119.02,Groceries
31720,1480,09-01-2025,3509.74,Healthcare
31721,1914,17-10-2024,3715.81,Dining
31722,1304,11-10-2024,1002.01,Healthcare
31723,1219,25-03-2025,683.31,Dining
31724,1995,02-04-2025,3399.57,Healthcare
31725,1903,30-05-2025,3608.69,Dining
31726,1803,10-05-2025,1438.07,Travel
31727,1810,22-07-2024,3175.28,Electronics
31728,1746,01-08-2024,604.37,Utilities
31729,1369,07-01-2025,1998.55,Utilities
31730,1449,04-04-2025,70.92,Travel
31731,1263,08-07-2024,1423.85,Electronics
31732,1537,26-05-2025,2570.89,Healthcare
31733,1783,30-11-2024,1580.36,Healthcare
31734,1903,27-05-2025,3106.38,Healthcare
31735,1844,17-12-2024,4184.02,Dining
31736,1248,14-10-2024,1675.09,Travel
31737,1346,18-04-2025,2513.53,Electronics
31738,1893,17-07-2024,3823.13,Dining
31739,1941,31-07-2024,4783.34,Utilities
31740,1156,07-09-2024,963.55,Utilities
31741,1431,25-01-2025,1831.79,Utilities
31742,1543,31-10-2024,3819.21,Electronics
31743,1062,02-04-2025,2004.61,Healthcare
31744,1416,13-01-2025,291.28,Groceries
31745,1883,19-12-2024,2978.86,Groceries
31746,1280,22-12-2024,432.6,Travel
31747,1559,17-07-2024,4533.81,Healthcare
31748,1446,19-10-2024,2408.97,Utilities
31749,1040,27-10-2024,1770.36,Travel
31750,1764,17-09-2024,3099.12,Utilities
31751,1440,08-08-2024,2885.4,Electronics
31752,1459,02-11-2024,170.66,Electronics
31753,1199,06-05-2025,1607.43,Travel
31754,1603,08-06-2025,4952.53,Groceries
31755,1562,12-02-2025,1087.08,Electronics
31756,1225,26-06-2024,1281.4,Groceries
31757,1735,01-04-2025,90.05,Healthcare
31758,1258,24-02-2025,251.95,Groceries
31759,1913,20-04-2025,1792.83,Travel
31760,1307,27-01-2025,4842.88,Utilities
31761,1954,05-12-2024,2953.96,Healthcare
31762,1555,10-08-2024,299.28,Utilities
31763,1516,05-09-2024,4666.67,Dining
31764,1200,21-03-2025,1062.26,Healthcare
31765,1561,04-11-2024,1620.62,Utilities
31766,1311,16-06-2024,4514.92,Utilities
31767,1991,07-08-2024,1865.18,Healthcare
31768,1182,01-10-2024,1051.37,Utilities
31769,1326,10-04-2025,2151.89,Travel
31770,1820,30-09-2024,1379.82,Travel
31771,1234,24-11-2024,633.3,Electronics
31772,1392,30-03-2025,3493.81,Travel
31773,1944,22-03-2025,4450.71,Utilities
31774,1817,02-05-2025,880.42,Groceries
31775,1930,30-10-2024,3641.63,Utilities
31776,1646,04-04-2025,3443.69,Healthcare
31777,1993,25-09-2024,222.71,Healthcare
31778,1871,20-11-2024,3389.88,Dining
31779,1306,05-04-2025,1666.38,Healthcare
31780,1416,05-12-2024,1609.97,Electronics
31781,1937,07-12-2024,4715.52,Electronics
31782,1142,02-08-2024,4952.83,Electronics
31783,1554,23-06-2024,502.65,Groceries
31784,1049,26-10-2024,3961.45,Travel
31785,1339,04-07-2024,3492.14,Dining
31786,1343,27-11-2024,488.46,Healthcare
31787,1055,18-07-2024,1687.82,Electronics
31788,1457,19-06-2024,2868.91,Dining
31789,1836,04-12-2024,2875.53,Healthcare
31790,1455,27-08-2024,4226.32,Groceries
31791,1950,02-07-2024,3704.1,Utilities
31792,1284,26-04-2025,2854.72,Dining
31793,1722,20-12-2024,868.42,Healthcare
31794,1052,06-12-2024,1343.61,Travel
31795,1403,26-07-2024,3039.9,Electronics
31796,1369,27-10-2024,2199.92,Healthcare
31797,1460,05-11-2024,2169.71,Groceries
31798,1635,17-04-2025,1693.67,Travel
31799,1344,19-09-2024,4546.81,Travel
31800,1361,29-03-2025,1087.51,Groceries
31801,1082,17-02-2025,4051.55,Utilities
31802,1373,12-12-2024,594.82,Groceries
31803,1984,01-01-2025,435.87,Electronics
31804,1407,13-02-2025,3231.23,Utilities
31805,1164,28-03-2025,3836.85,Groceries
31806,1211,06-09-2024,1027.1,Groceries
31807,1579,12-12-2024,2741.94,Utilities
31808,1188,22-02-2025,3354.54,Healthcare
31809,1747,16-03-2025,760,Dining
31810,1845,02-07-2024,1778.9,Utilities
31811,1010,01-09-2024,2688.79,Dining
31812,1609,16-07-2024,1987.57,Groceries
31813,1035,15-12-2024,4382.69,Travel
31814,1554,10-10-2024,1341.24,Dining
31815,1960,06-10-2024,4133.44,Travel
31816,1342,05-09-2024,3545.18,Dining
31817,1924,31-12-2024,609.98,Healthcare
31818,1785,15-06-2024,2899.83,Travel
31819,1333,06-04-2025,4116.97,Dining
31820,1110,20-08-2024,3273.35,Utilities
31821,1044,20-05-2025,1692.97,Dining
31822,1506,27-11-2024,1561.19,Utilities
31823,1645,02-10-2024,4296.65,Healthcare
31824,1717,23-04-2025,2729.37,Groceries
31825,1317,07-07-2024,4374.15,Utilities
31826,1749,01-05-2025,502.02,Travel
31827,1029,04-10-2024,4741.5,Travel
31828,1683,21-12-2024,1474.79,Electronics
31829,1615,03-05-2025,4929.42,Healthcare
31830,1105,12-10-2024,2767.42,Electronics
31831,1911,10-03-2025,4751.95,Utilities
31832,1240,04-12-2024,1900.04,Groceries
31833,1103,24-02-2025,595.49,Dining
31834,1974,18-08-2024,1176.55,Healthcare
31835,1086,04-11-2024,77.34,Healthcare
31836,1103,28-06-2024,614.96,Utilities
31837,1474,10-08-2024,1048.85,Electronics
31838,1798,13-01-2025,4164.27,Groceries
31839,1520,15-08-2024,4425.76,Electronics
31840,1964,16-10-2024,1753.73,Groceries
31841,1398,17-09-2024,4324.82,Utilities
31842,1098,04-04-2025,1815.8,Travel
31843,1616,27-03-2025,3137.2,Healthcare
31844,1704,09-11-2024,2996.23,Healthcare
31845,1020,02-03-2025,4635.06,Healthcare
31846,1146,31-12-2024,1122.16,Travel
31847,1337,12-11-2024,998.17,Healthcare
31848,1825,05-08-2024,540.76,Groceries
31849,1303,22-05-2025,590.55,Dining
31850,1722,01-12-2024,4017.56,Electronics
31851,1966,20-08-2024,4043.59,Electronics
31852,1456,10-01-2025,377.14,Dining
31853,1699,26-12-2024,3613.51,Electronics
31854,1399,28-04-2025,4296.04,Travel
31855,1056,03-10-2024,1554.99,Electronics
31856,1704,26-06-2024,1279.46,Utilities
31857,1720,30-11-2024,3333.51,Travel
31858,1182,17-11-2024,1900.97,Dining
31859,1173,22-11-2024,1944.18,Utilities
31860,1650,14-09-2024,4141.67,Healthcare
31861,1025,31-07-2024,560.74,Dining
31862,1416,12-06-2024,1010.64,Dining
31863,1735,28-11-2024,3473.88,Dining
31864,1636,17-02-2025,1888.82,Groceries
31865,1380,21-05-2025,895.78,Travel
31866,1942,02-11-2024,1676.4,Travel
31867,1240,01-03-2025,2964.4,Electronics
31868,1323,28-08-2024,4772.02,Travel
31869,1838,03-08-2024,1293.06,Dining
31870,1942,11-12-2024,3816.49,Electronics
31871,1955,05-07-2024,16.05,Utilities
31872,1275,08-05-2025,4198.71,Travel
31873,1716,29-04-2025,1460.75,Travel
31874,1964,10-03-2025,3640.55,Healthcare
31875,1086,28-08-2024,3479.27,Electronics
31876,1699,18-10-2024,51.72,Dining
31877,1182,28-08-2024,3594.65,Electronics
31878,1001,18-03-2025,2768.28,Groceries
31879,1915,08-01-2025,2981.86,Electronics
31880,1085,01-06-2025,1410.51,Travel
31881,1683,11-11-2024,4670.35,Dining
31882,1139,10-12-2024,1864.52,Groceries
31883,1187,18-11-2024,3097.31,Utilities
31884,1449,04-03-2025,2131.17,Dining
31885,1923,01-08-2024,312.98,Dining
31886,1322,26-10-2024,2400.27,Electronics
31887,1804,29-01-2025,2581.02,Electronics
31888,1813,27-07-2024,4607.51,Travel
31889,1922,01-09-2024,4252.35,Electronics
31890,1580,21-05-2025,948.32,Healthcare
31891,1366,31-12-2024,1181.65,Groceries
31892,1893,23-11-2024,4803.71,Healthcare
31893,1986,16-03-2025,1226.59,Travel
31894,1061,21-12-2024,2146.01,Healthcare
31895,1011,29-04-2025,3111.35,Utilities
31896,1162,10-12-2024,319.74,Groceries
31897,1881,30-01-2025,2218.29,Travel
31898,1428,29-06-2024,559.72,Dining
31899,1778,13-11-2024,151.82,Dining
31900,1832,22-05-2025,21.06,Groceries
31901,1717,24-02-2025,3317.64,Utilities
31902,1942,05-03-2025,1935.68,Electronics
31903,1052,20-06-2024,2678.79,Utilities
31904,1081,14-04-2025,1683.84,Dining
31905,1328,19-09-2024,1642.95,Travel
31906,1114,26-12-2024,2555.75,Electronics
31907,1346,31-05-2025,1197.6,Utilities
