Country,StockCode,Revenue
Germany,23531,20.85
Germany,23532,14.850000000000001
Germany,23534,23.8
Germany,23535,23.8
Germany,23540,27.8
Germany,23542,16.5
Germany,23543,24.75
Germany,23545,115.5
Germany,23546,31.5
Germany,23547,21.0
Germany,23548,10.5
Germany,23549,21.0
Germany,23550,31.5
Germany,23551,18.72
Germany,23552,62.400000000000006
Germany,23558,37.5
Germany,23559,324.48
Germany,23560,52.019999999999996
Germany,23561,34.68
Germany,23562,34.68
Germany,23564,30.0
Germany,23565,15.0
Germany,23566,30.0
Germany,23568,15.0
Germany,23569,326.70000000000005
Germany,23570,75.0
Germany,23571,79.19999999999999
Germany,23576,31.2
Germany,23578,15.6
Germany,23579,31.2
Germany,23580,31.2
Germany,23581,89.44
Germany,23582,104.0
Germany,23583,69.3
Germany,23598,17.700000000000003
Germany,23681,16.5
Germany,23695,5.04
Germany,23702,3.0
Germany,35241,102.0
Germany,35651,19.799999999999997
Germany,35953,42.44
Germany,35954,9.120000000000001
Germany,35961,0.85
Germany,35964,28.080000000000002
Germany,35970,40.56
Germany,37340,37.44
Germany,37446,37.7
Germany,37447,160.92
Germany,37448,178.79999999999998
Germany,37449,39.8
Germany,37450,247.80000000000004
Germany,37495,135.0
Germany,37500,218.0
Germany,37501,104.25
Germany,47421,20.16
Germany,47422,10.08
Germany,47480,19.799999999999997
Germany,47566,165.3
Germany,47580,15.299999999999999
Germany,48116,86.7
Germany,48129,65.4
Germany,48138,86.7
Germany,48184,162.0
Germany,48185,346.5
Germany,48187,170.1
Germany,48188,121.05
Germany,48194,134.4
Germany,62018,23.4
Germany,70006,12.6
Germany,70007,19.799999999999997
Germany,71279,35.400000000000006
Germany,71459,10.2
Germany,72586,2.1
Germany,72812,12.600000000000001
Germany,72816,11.399999999999999
Germany,72817,18.96
Germany,78033,11.9
Germany,79000,30.599999999999998
Germany,82482,268.8
Germany,82484,98.85000000000001
Germany,82486,250.59999999999997
Germany,82578,19.8
Germany,82580,26.400000000000002
Germany,82582,6.300000000000001
Germany,82600,114.00000000000001
Germany,84006,81.6
Germany,84012,193.79999999999998
Germany,84050,39.599999999999994
Germany,84077,27.839999999999996
Germany,84212,15.600000000000001
Germany,84228,10.08
Germany,84347,198.9
Germany,84356,499.80000000000007
Germany,84375,226.8
Germany,84378,144.6
Germany,84380,157.2
Germany,84461,15.299999999999999
Germany,84568,60.48
Germany,84598,60.48
Germany,84600,15.9
Germany,84674,47.7
Germany,84687,63.400000000000006
Germany,84692,115.5
Germany,84744,15.0
Germany,84755,20.8
Germany,84792,130.20000000000002
Germany,84818,18.96
Germany,84819,25.39
Germany,84820,24.54
Germany,84826,12.6
Germany,84828,215.88
Germany,84832,51.0
Germany,84836,15.0
Germany,84879,378.55999999999995
Germany,84920,15.0
Germany,84929,9.120000000000001
Germany,84944,19.799999999999997
Germany,84945,199.44
Germany,84946,90.0
Germany,84949,19.799999999999997
Germany,84950,7.800000000000001
Germany,84976,9.48
Germany,84978,15.0
Germany,84987,105.85
Germany,84988,181.24999999999997
Germany,84991,73.7
Germany,84992,39.6
Germany,85015,46.800000000000004
Germany,85053,100.80000000000001
Germany,85054,106.20000000000002
Germany,85055,15.0
Germany,85059,15.0
Germany,85066,25.5
Germany,85088,25.200000000000003
Germany,85093,33.72
Germany,85094,24.12
Germany,85127,24.75
Germany,85152,25.200000000000003
Germany,85161,18.95
Germany,85176,10.2
Germany,85203,10.08
Germany,85227,71.39999999999999
Germany,90031,24.0
Germany,90070,17.85
Germany,90087,10.2
Germany,90098,15.299999999999999
Germany,90170,19.799999999999997
Germany,90173,15.0
Germany,90204,13.4
Germany,15044A,88.50000000000001
Germany,15044B,35.400000000000006
Germany,15044D,53.10000000000001
Germany,15056BL,1100.25
Germany,15056N,695.65
Germany,15056P,564.75
Germany,15058A,15.9
Germany,15058B,15.9
Germany,15058C,39.5
Germany,15060B,90.0
Germany,16156L,10.5
Germany,16156S,42.0
Germany,16161G,7.5
Germany,16161P,31.5
Germany,16161U,84.0
Germany,16168M,20.16
Germany,16169E,94.5
Germany,16169K,10.5
Germany,16258A,1.68
Germany,35471D,9.36
Germany,35598B,53.1
Germany,35598D,15.600000000000001
Germany,35599B,122.1
Germany,35599D,76.2
Germany,35809A,34.86
Germany,35810A,59.75999999999999
Germany,35810B,37.5
Germany,35819P,4.5600000000000005
Germany,35910A,11.7
Germany,35910B,11.7
Germany,40046A,30.0
Germany,44242B,34.480000000000004
Germany,47310M,7.5
Germany,47341A,15.0
Germany,47341B,15.0
Germany,47344B,9.959999999999999
Germany,47351B,17.700000000000003
Germany,47367B,70.80000000000001
Germany,47503A,25.2
Germany,47504H,32.879999999999995
Germany,47504K,23.4
Germany,47518F,2.88
Germany,47559B,205.5
Germany,47566B,23.25
Germany,47567B,142.8
Germany,47570B,42.6
Germany,47578A,8.5
Germany,47585A,60.0
Germany,47590A,550.45
Germany,47590B,365.15
Germany,47591D,31.2
Germany,47593B,37.44
Germany,47594B,11.7
Germany,47599A,211.0
Germany,47599B,58.800000000000004
Germany,48173C,47.7
Germany,51014A,39.959999999999994
Germany,51014C,9.36
Germany,51014L,39.12
Germany,72351A,50.400000000000006
Germany,72351B,50.400000000000006
Germany,72760B,39.8
Germany,72807A,17.0
Germany,72807B,17.0
Germany,72807C,17.0
Germany,79051A,13.919999999999998
Germany,79191C,51.0
Germany,82494L,194.70000000000002
Germany,82613B,8.4
Germany,82613D,8.4
Germany,84029E,161.5
Germany,84029G,34.0
Germany,84030E,187.0
Germany,84031B,13.950000000000001
Germany,84032A,53.10000000000001
Germany,84032B,17.700000000000003
Germany,84078A,179.75
Germany,84086C,17.700000000000003
Germany,84247L,15.120000000000001
Germany,84251G,2.2800000000000002
Germany,84279B,70.68
Germany,84279P,126.36
Germany,84341B,10.2
Germany,84406B,238.4
Germany,84509A,30.0
Germany,84509B,60.0
Germany,84509C,30.0
Germany,84509E,15.0
Germany,84509G,60.0
Germany,84510A,25.0
Germany,84531A,4.68
Germany,84531B,7.02
Germany,84535B,10.4
Germany,84536A,13.44
Germany,84536B,6.72
Germany,84569A,15.0
Germany,84569B,30.0
Germany,84569D,15.0
Germany,84596E,10.0
Germany,84596G,10.0
Germany,84660A,25.0
Germany,84660B,25.0
Germany,84660C,25.0
Germany,84663A,25.75
Germany,84796B,131.39999999999998
Germany,84800L,40.56
Germany,84806A,2.9
Germany,84806B,2.9
Germany,84849B,3.38
Germany,84849D,47.32
Germany,84859C,23.4
Germany,84874B,16.5
Germany,84913B,18.6
Germany,84926D,6.959999999999999
Germany,84931A,30.599999999999998
Germany,84931B,15.299999999999999
Germany,84968A,428.54999999999995
Germany,84968C,204.0
Germany,84968D,153.0
Germany,84968E,262.79999999999995
Germany,84968F,352.04999999999995
Germany,84970L,22.799999999999997
Germany,84970S,20.4
Germany,84997A,39.1
Germany,84997B,328.3
Germany,84997C,244.20000000000002
Germany,84997D,349.70000000000005
Germany,85014A,398.25
Germany,85014B,1117.8000000000002
Germany,85017B,15.120000000000001
Germany,85027L,11.7
Germany,85032A,20.400000000000002
Germany,85032B,31.200000000000003
Germany,85032C,23.400000000000002
Germany,85032D,7.800000000000001
Germany,85049A,90.0
Germany,85049C,141.25
Germany,85049D,65.0
Germany,85049E,321.25
Germany,85049F,45.0
Germany,85049G,243.75
Germany,85049H,92.5
Germany,85061W,20.4
Germany,85071A,9.36
Germany,85099B,1072.76
Germany,85099C,83.2
Germany,85099F,173.42000000000002
Germany,85123A,35.400000000000006
Germany,85130B,18.96
Germany,85136C,15.9
Germany,85159B,23.4
Germany,85163A,12.75
Germany,85169A,15.0
Germany,85169D,15.0
Germany,85170C,25.200000000000003
Germany,85183A,30.0
Germany,85183B,45.0
Germany,85185B,35.400000000000006
Germany,85199L,23.400000000000002
Germany,85199S,10.08
Germany,85205B,30.599999999999998
Germany,85206A,9.899999999999999
Germany,85232A,14.850000000000001
Germany,90030A,24.0
Germany,90030B,24.0
Germany,90030C,24.0
Germany,90037B,15.299999999999999
Germany,90160A,62.550000000000004
Germany,90160B,62.550000000000004
Germany,90160C,41.7
Germany,90160D,62.550000000000004
Germany,90161B,44.550000000000004
Germany,90161C,29.700000000000003
Germany,90161D,29.700000000000003
Germany,90201A,53.1
Germany,90201B,53.1
Germany,90201C,35.400000000000006
Germany,90201D,53.1
Germany,90202D,17.700000000000003
Germany,M,2296.25
Germany,POST,21001.0
Greece,15034,3.3600000000000003
Greece,20685,16.5
Greece,20717,12.5
Greece,20723,8.5
Greece,20725,16.5
Greece,20727,16.5
Greece,20728,16.5
Greece,20750,15.9
Greece,20982,10.2
Greece,20983,10.2
Greece,21078,20.4
Greece,21107,17.700000000000003
Greece,21110,13.5
Greece,21114,12.5
Greece,21391,12.600000000000001
Greece,21479,17.0
Greece,21481,15.0
Greece,21524,67.5
Greece,21615,60.0
Greece,21616,60.0
Greece,21669,15.0
Greece,21670,15.0
Greece,21673,15.0
Greece,21700,20.4
Greece,21891,17.4
Greece,21932,14.75
Greece,21936,14.75
Greece,21937,44.25
Greece,22029,5.04
Greece,22037,5.04
Greece,22111,14.850000000000001
Greece,22138,29.700000000000003
Greece,22139,29.700000000000003
Greece,22169,17.0
Greece,22173,47.2
Greece,22266,15.600000000000001
Greece,22268,10.2
Greece,22270,15.0
Greece,22277,12.600000000000001
Greece,22288,30.0
Greece,22289,30.0
Greece,22293,34.8
Greece,22317,17.700000000000003
Greece,22326,17.700000000000003
Greece,22327,17.700000000000003
Greece,22366,67.5
Greece,22382,16.5
Greece,22409,15.0
Greece,22410,15.0
Greece,22411,19.5
Greece,22423,175.2
Greece,22424,87.6
Greece,22427,17.85
Greece,22469,19.799999999999997
Greece,22497,17.0
Greece,22502,79.2
Greece,22584,15.299999999999999
Greece,22604,67.2
Greece,22617,14.850000000000001
Greece,22619,15.0
Greece,22623,17.85
Greece,22644,17.4
Greece,22692,135.0
Greece,22697,61.199999999999996
Greece,22699,61.199999999999996
Greece,22712,5.04
Greece,22720,102.0
Greece,22727,15.0
Greece,22730,15.0
Greece,22750,15.0
Greece,22760,65.69999999999999
Greece,22762,102.0
Greece,22763,102.0
Greece,22766,23.6
Greece,22771,15.0
Greece,22773,15.0
Greece,22783,31.8
Greece,22803,39.95
Greece,22816,5.04
Greece,22831,17.700000000000003
Greece,22840,83.4
Greece,22841,83.4
Greece,22842,71.4
Greece,22844,17.0
Greece,22845,12.7
Greece,22847,119.6
Greece,22899,12.600000000000001
Greece,22908,10.2
Greece,22915,5.04
Greece,22922,20.4
Greece,22923,10.2
Greece,22928,11.9
Greece,22940,17.0
Greece,22941,34.0
Greece,22957,70.80000000000001
Greece,22961,17.4
Greece,22966,15.0
Greece,22969,17.4
Greece,23028,9.899999999999999
Greece,23029,9.899999999999999
Greece,23061,15.0
Greece,23084,12.48
Greece,23108,12.5
Greece,23110,11.5
Greece,23148,9.959999999999999
Greece,23154,49.92
Greece,23155,19.919999999999998
Greece,23156,24.96
Greece,23159,49.92
Greece,23160,15.0
Greece,23161,15.0
Greece,23164,19.8
Greece,23243,19.8
Greece,23254,16.6
Greece,23256,16.6
Greece,23263,30.0
Greece,23389,16.6
Greece,23390,16.6
Greece,48111,67.5
Greece,48129,135.0
Greece,48184,135.0
Greece,48187,135.0
Greece,48188,135.0
Greece,48194,67.5
Greece,84836,15.0
Greece,84929,4.5600000000000005
Greece,85053,12.600000000000001
Greece,85187,9.899999999999999
Greece,85211,19.799999999999997
Greece,85215,7.800000000000001
Greece,35912B,15.0
Greece,35915B,9.899999999999999
Greece,35915C,9.899999999999999
Greece,47591D,15.6
Greece,72760B,135.84
Greece,85099C,19.5
Greece,85099F,19.5
Greece,POST,335.0
Hong Kong,16236,5.88
Hong Kong,20674,120.0
Hong Kong,20675,150.0
Hong Kong,20676,150.0
Hong Kong,20677,150.0
Hong Kong,20682,97.5
Hong Kong,20702,25.5
Hong Kong,20719,8.5
Hong Kong,20724,8.5
Hong Kong,20725,16.5
Hong Kong,20726,49.5
Hong Kong,20728,16.5
Hong Kong,20749,219.3
Hong Kong,20750,111.30000000000001
Hong Kong,20819,15.0
Hong Kong,20961,62.5
Hong Kong,20963,62.5
Hong Kong,20977,20.0
Hong Kong,20978,20.0
Hong Kong,20979,20.0
Hong Kong,20981,10.2
Hong Kong,20982,10.2
Hong Kong,20998,17.700000000000003
Hong Kong,21035,19.5
Hong Kong,21055,8.95
Hong Kong,21058,10.2
Hong Kong,21154,37.5
Hong Kong,21156,15.6
Hong Kong,21212,13.200000000000001
Hong Kong,21213,13.200000000000001
Hong Kong,21216,79.2
Hong Kong,21218,45.0
Hong Kong,21238,68.0
Hong Kong,21239,68.0
Hong Kong,21240,68.0
Hong Kong,21242,67.6
Hong Kong,21243,67.6
Hong Kong,21244,67.6
Hong Kong,21245,27.04
Hong Kong,21246,59.400000000000006
Hong Kong,21249,17.700000000000003
Hong Kong,21251,17.700000000000003
Hong Kong,21294,18.72
Hong Kong,21371,15.299999999999999
Hong Kong,21439,15.0
Hong Kong,21485,29.700000000000003
Hong Kong,21559,30.599999999999998
Hong Kong,21700,51.0
Hong Kong,21731,19.799999999999997
Hong Kong,21744,17.700000000000003
Hong Kong,21788,20.4
Hong Kong,21789,20.4
Hong Kong,21791,30.0
Hong Kong,21794,31.6
Hong Kong,21829,7.56
Hong Kong,21843,186.14999999999998
Hong Kong,21906,54.0
Hong Kong,21912,15.0
Hong Kong,21915,75.0
Hong Kong,21936,14.75
Hong Kong,21947,75.0
Hong Kong,21948,60.0
Hong Kong,21949,72.5
Hong Kong,21967,6.959999999999999
Hong Kong,21975,13.200000000000001
Hong Kong,21976,13.200000000000001
Hong Kong,21977,13.200000000000001
Hong Kong,21981,6.959999999999999
Hong Kong,22128,15.0
Hong Kong,22129,10.2
Hong Kong,22131,23.4
Hong Kong,22135,5.04
Hong Kong,22137,35.400000000000006
Hong Kong,22138,74.25
Hong Kong,22139,235.65
Hong Kong,22176,17.700000000000003
Hong Kong,22180,39.8
Hong Kong,22195,39.599999999999994
Hong Kong,22196,10.2
Hong Kong,22202,15.0
Hong Kong,22203,60.0
Hong Kong,22204,15.0
Hong Kong,22320,17.85
Hong Kong,22325,14.850000000000001
Hong Kong,22326,384.9
Hong Kong,22327,157.8
Hong Kong,22328,106.2
Hong Kong,22331,13.2
Hong Kong,22332,13.2
Hong Kong,22333,13.2
Hong Kong,22334,13.2
Hong Kong,22348,10.2
Hong Kong,22352,15.299999999999999
Hong Kong,22356,8.5
Hong Kong,22367,15.6
Hong Kong,22380,52.5
Hong Kong,22382,115.5
Hong Kong,22384,16.5
Hong Kong,22417,13.200000000000001
Hong Kong,22418,81.6
Hong Kong,22423,153.0
Hong Kong,22433,11.7
Hong Kong,22452,318.6
Hong Kong,22453,70.80000000000001
Hong Kong,22454,141.60000000000002
Hong Kong,22492,23.400000000000002
Hong Kong,22503,119.8
Hong Kong,22504,196.3
Hong Kong,22550,15.0
Hong Kong,22551,59.4
Hong Kong,22553,59.4
Hong Kong,22554,59.4
Hong Kong,22556,59.4
Hong Kong,22565,30.599999999999998
Hong Kong,22580,71.4
Hong Kong,22617,29.700000000000003
Hong Kong,22619,45.0
Hong Kong,22620,144.6
Hong Kong,22622,95.6
Hong Kong,22628,79.2
Hong Kong,22629,23.4
Hong Kong,22630,23.4
Hong Kong,22631,23.4
Hong Kong,22634,159.2
Hong Kong,22635,119.39999999999999
Hong Kong,22636,136.0
Hong Kong,22652,16.5
Hong Kong,22659,46.8
Hong Kong,22716,5.04
Hong Kong,22740,40.8
Hong Kong,22779,17.0
Hong Kong,22780,17.0
Hong Kong,22895,19.5
Hong Kong,22900,19.5
Hong Kong,22947,33.9
Hong Kong,22951,13.200000000000001
Hong Kong,22960,25.5
Hong Kong,22962,10.2
Hong Kong,22963,10.2
Hong Kong,22969,17.4
Hong Kong,22989,19.5
Hong Kong,23050,66.0
Hong Kong,23052,82.5
Hong Kong,23053,82.5
Hong Kong,23054,66.0
Hong Kong,23076,60.0
Hong Kong,23077,50.0
Hong Kong,23119,29.759999999999998
Hong Kong,23122,89.64
Hong Kong,23155,9.959999999999999
Hong Kong,23204,8.5
Hong Kong,23206,16.5
Hong Kong,23229,22.5
Hong Kong,23243,39.6
Hong Kong,23245,59.400000000000006
Hong Kong,23254,33.2
Hong Kong,23255,132.8
Hong Kong,23256,132.8
Hong Kong,23328,30.0
Hong Kong,23348,12.48
Hong Kong,23391,16.6
Hong Kong,37495,15.0
Hong Kong,47421,10.08
Hong Kong,47422,40.32
Hong Kong,72741,13.049999999999999
Hong Kong,84077,41.76
Hong Kong,84580,15.0
Hong Kong,84581,15.0
Hong Kong,84906,11.7
Hong Kong,84991,13.200000000000001
Hong Kong,85087,17.700000000000003
Hong Kong,85088,12.600000000000001
Hong Kong,47559B,12.5
Hong Kong,47585A,15.0
Hong Kong,47599A,12.600000000000001
Hong Kong,47599B,12.600000000000001
Hong Kong,79030G,9.36
Hong Kong,84563A,11.8
Hong Kong,84563B,11.8
Hong Kong,84706D,3.9
Hong Kong,84849B,20.28
Hong Kong,84997A,66.4
Hong Kong,84997B,455.20000000000005
Hong Kong,84997C,222.8
Hong Kong,84997D,488.40000000000003
Hong Kong,85132A,23.4
Hong Kong,85179A,3.75
Hong Kong,85183A,22.5
Hong Kong,85183B,22.5
Hong Kong,M,5563.81
Hong Kong,POST,175.0
Iceland,16008,6.0
Iceland,17021,10.799999999999999
Iceland,20665,17.700000000000003
Iceland,20719,34.0
Iceland,20780,55.800000000000004
Iceland,20782,32.94
Iceland,20966,12.5
Iceland,21035,17.700000000000003
Iceland,21041,35.400000000000006
Iceland,21064,65.7
Iceland,21154,12.5
Iceland,21171,17.4
Iceland,21265,46.8
Iceland,21578,13.5
Iceland,21636,9.0
Iceland,21731,118.79999999999998
Iceland,21791,60.0
Iceland,21832,19.799999999999997
Iceland,21975,26.400000000000002
Iceland,21976,26.400000000000002
Iceland,22131,11.7
Iceland,22134,5.04
Iceland,22195,79.19999999999999
Iceland,22196,61.199999999999996
Iceland,22212,12.600000000000001
Iceland,22252,15.0
Iceland,22371,132.4
Iceland,22372,34.0
Iceland,22374,68.0
Iceland,22375,119.0
Iceland,22376,51.0
Iceland,22417,26.400000000000002
Iceland,22422,7.800000000000001
Iceland,22423,191.25
Iceland,22432,11.7
Iceland,22492,70.2
Iceland,22494,15.0
Iceland,22497,51.0
Iceland,22550,30.0
Iceland,22561,19.799999999999997
Iceland,22621,19.799999999999997
Iceland,22697,35.400000000000006
Iceland,22698,35.400000000000006
Iceland,22699,70.80000000000001
Iceland,22725,75.0
Iceland,22726,60.0
Iceland,22727,135.0
Iceland,22728,60.0
Iceland,22729,30.0
Iceland,22771,15.0
Iceland,22772,15.0
Iceland,22773,15.0
Iceland,22774,30.0
Iceland,22775,15.0
Iceland,22805,15.0
Iceland,22821,7.800000000000001
Iceland,22945,10.2
Iceland,22992,46.8
Iceland,23076,249.60000000000002
Iceland,23084,153.84
Iceland,23146,52.64
Iceland,23147,17.4
Iceland,23162,60.0
Iceland,23170,19.799999999999997
Iceland,23171,19.799999999999997
Iceland,23172,19.799999999999997
Iceland,23173,39.8
Iceland,23174,16.6
Iceland,23175,26.0
Iceland,23177,36.0
Iceland,23271,13.28
Iceland,23297,26.4
Iceland,23308,26.400000000000002
Iceland,23316,97.80000000000001
Iceland,23420,24.96
Iceland,23421,24.96
Iceland,23422,24.96
Iceland,23480,45.0
Iceland,23497,17.4
Iceland,23503,15.0
Iceland,23506,16.8
Iceland,23508,16.8
Iceland,23552,12.48
Iceland,47580,15.299999999999999
Iceland,71477,39.0
Iceland,84969,51.0
Iceland,84991,39.6
Iceland,84992,39.6
Iceland,85116,37.800000000000004
Iceland,85178,15.0
Iceland,47559B,37.5
Iceland,47567B,35.7
Iceland,51014C,10.2
Iceland,84558A,371.70000000000005
Iceland,84559A,10.2
Iceland,84559B,10.2
Iceland,84625A,40.8
Iceland,84625C,20.4
Iceland,84997B,22.5
Iceland,84997C,22.5
Iceland,84997D,22.5
Iceland,85167B,37.5
Iceland,85232D,14.850000000000001
Israel,10133,8.4
Israel,16008,2.88
Israel,16048,2.88
Israel,16054,4.32
Israel,16219,2.88
Israel,20674,30.0
Israel,20675,30.0
Israel,20676,30.0
Israel,20677,30.0
Israel,20682,9.75
Israel,20712,29.12
Israel,20717,75.0
Israel,20718,75.0
Israel,20719,97.5
Israel,20723,8.5
Israel,20724,80.5
Israel,20749,76.19999999999999
Israel,20914,20.650000000000002
Israel,20997,9.9
Israel,21000,25.5
Israel,21001,17.85
Israel,21002,8.5
Israel,21003,12.7
Israel,21034,0.95
Israel,21035,19.5
Israel,21078,10.2
Israel,21080,10.2
Israel,21115,13.5
Israel,21154,12.5
Israel,21210,17.4
Israel,21212,13.200000000000001
Israel,21238,13.6
Israel,21239,20.4
Israel,21240,20.4
Israel,21242,67.6
Israel,21243,40.56
Israel,21244,40.56
Israel,21245,40.56
Israel,21246,131.7
Israel,21249,76.5
Israel,21260,19.5
Israel,21279,15.299999999999999
Israel,21280,15.299999999999999
Israel,21294,18.72
Israel,21328,4.949999999999999
Israel,21380,5.9
Israel,21397,15.0
Israel,21429,1.95
Israel,21578,135.0
Israel,21669,101.76
Israel,21671,1.45
Israel,21672,1.45
Israel,21715,20.4
Israel,21716,20.4
Israel,21754,17.85
Israel,21755,17.85
Israel,21756,17.85
Israel,21791,15.0
Israel,21932,16.5
Israel,21933,33.0
Israel,21975,13.200000000000001
Israel,21976,13.200000000000001
Israel,21977,13.200000000000001
Israel,21992,2.5
Israel,22077,19.799999999999997
Israel,22083,106.2
Israel,22090,17.700000000000003
Israel,22138,29.700000000000003
Israel,22139,54.45
Israel,22153,20.16
Israel,22161,4.5600000000000005
Israel,22171,17.0
Israel,22180,19.9
Israel,22191,17.0
Israel,22192,183.60000000000002
Israel,22193,91.80000000000001
Israel,22197,20.4
Israel,22200,21.25
Israel,22201,21.25
Israel,22203,18.75
Israel,22204,18.75
Israel,22232,18.88
Israel,22243,19.799999999999997
Israel,22244,23.4
Israel,22245,20.4
Israel,22270,78.75
Israel,22276,12.75
Israel,22277,12.600000000000001
Israel,22317,17.700000000000003
Israel,22319,7.800000000000001
Israel,22321,19.55
Israel,22326,244.79999999999998
Israel,22328,35.400000000000006
Israel,22329,19.799999999999997
Israel,22331,69.6
Israel,22333,69.6
Israel,22343,10.2
Israel,22344,20.4
Israel,22345,20.4
Israel,22346,20.4
Israel,22354,101.7
Israel,22355,17.0
Israel,22377,21.0
Israel,22378,10.5
Israel,22380,6.300000000000001
Israel,22382,4.949999999999999
Israel,22385,6.24
Israel,22386,20.8
Israel,22399,45.0
Israel,22411,20.8
Israel,22417,13.200000000000001
Israel,22423,551.0999999999999
Israel,22431,23.4
Israel,22432,11.7
Israel,22433,11.7
Israel,22449,40.2
Israel,22450,20.1
Israel,22451,20.1
Israel,22468,67.5
Israel,22485,51.0
Israel,22487,9.95
Israel,22494,15.0
Israel,22505,14.850000000000001
Israel,22551,3.3
Israel,22553,3.3
Israel,22554,4.949999999999999
Israel,22557,4.949999999999999
Israel,22558,1.65
Israel,22567,17.4
Israel,22585,15.0
Israel,22595,30.599999999999998
Israel,22608,6.84
Israel,22609,6.84
Israel,22610,6.84
Israel,22617,29.700000000000003
Israel,22622,23.9
Israel,22625,34.0
Israel,22627,34.0
Israel,22628,64.35000000000001
Israel,22629,93.6
Israel,22630,117.0
Israel,22631,23.4
Israel,22635,39.8
Israel,22652,33.0
Israel,22661,25.5
Israel,22668,44.25
Israel,22697,61.199999999999996
Israel,22699,61.199999999999996
Israel,22708,10.5
Israel,22720,14.850000000000001
Israel,22721,29.700000000000003
Israel,22722,15.8
Israel,22723,31.6
Israel,22728,15.0
Israel,22749,15.0
Israel,22759,3.3
Israel,22762,102.0
Israel,22781,30.6
Israel,22823,125.0
Israel,22824,35.95
Israel,22832,21.5
Israel,22848,16.95
Israel,22912,29.700000000000003
Israel,22913,44.550000000000004
Israel,22914,59.400000000000006
Israel,22929,130.0
Israel,22951,13.200000000000001
Israel,22960,70.5
Israel,22961,17.4
Israel,22969,34.8
Israel,22986,10.5
Israel,22989,19.5
Israel,23028,1.65
Israel,23049,16.5
Israel,23050,33.0
Israel,23052,49.5
Israel,23053,33.0
Israel,23103,18.15
Israel,23108,12.5
Israel,23112,15.0
Israel,23166,15.0
Israel,23167,9.959999999999999
Israel,23170,109.19999999999999
Israel,23171,39.599999999999994
Israel,23172,39.599999999999994
Israel,23173,39.8
Israel,23174,16.6
Israel,23179,69.36
Israel,23199,20.8
Israel,23200,20.8
Israel,23203,20.8
Israel,23209,16.5
Israel,23210,30.0
Israel,23211,30.0
Israel,23231,10.5
Israel,23236,159.98000000000002
Israel,23240,254.70000000000002
Israel,23243,19.8
Israel,23245,59.400000000000006
Israel,23280,19.919999999999998
Israel,23281,9.959999999999999
Israel,23282,19.919999999999998
Israel,23285,13.6
Israel,23286,20.4
Israel,23287,20.4
Israel,23288,20.4
Israel,23289,30.0
Israel,23290,30.0
Israel,23291,40.0
Israel,23292,40.0
Israel,23293,13.28
Israel,23294,6.64
Israel,23295,6.64
Israel,23296,20.0
Israel,23298,14.850000000000001
Israel,23306,34.8
Israel,23307,13.200000000000001
Israel,23345,15.0
Israel,23346,15.0
Israel,23347,15.0
Israel,23431,9.959999999999999
Israel,23432,9.959999999999999
Israel,23433,29.88
Israel,23502,2.5
Israel,23546,10.5
Israel,47566,51.45
Israel,82552,1.45
Israel,84920,11.25
Israel,85015,15.600000000000001
Israel,85212,13.919999999999998
Israel,90099,2.55
Israel,15058A,39.75
Israel,15058B,31.8
Israel,16161P,21.0
Israel,47503A,30.24
Israel,47504H,47.400000000000006
Israel,47504K,18.96
Israel,47574A,4.5
Israel,82613B,10.0
Israel,82613C,10.0
Israel,82613D,10.0
Israel,84279P,30.0
Israel,84536A,1.26
Israel,84625A,20.4
Israel,84625C,20.4
Israel,84849A,20.28
Israel,84912A,15.0
Israel,84912B,15.0
Israel,85014B,5.95
Israel,85017B,5.04
Israel,85019B,30.0
Israel,85032A,7.800000000000001
Israel,85032B,7.800000000000001
Israel,85123A,5.9
Italy,15036,9.0
Italy,16048,2.88
Italy,20685,66.0
Italy,20711,102.7
Italy,20712,102.7
Italy,20713,19.5
Italy,20718,12.5
Italy,20719,51.0
Italy,20723,8.5
Italy,20724,42.5
Italy,20725,33.0
Italy,20726,115.5
Italy,20728,115.5
Italy,20749,31.8
Italy,20750,47.7
Italy,20914,17.700000000000003
Italy,20956,15.0
Italy,20971,30.0
Italy,20972,30.0
Italy,20981,10.2
Italy,20982,10.2
Italy,20983,10.2
Italy,21033,20.8
Italy,21055,26.849999999999998
Italy,21068,15.0
Italy,21080,10.2
Italy,21086,15.600000000000001
Italy,21094,10.2
Italy,21108,22.95
Italy,21110,121.5
Italy,21136,27.04
Italy,21164,17.700000000000003
Italy,21165,20.28
Italy,21169,40.56
Italy,21212,26.400000000000002
Italy,21213,13.200000000000001
Italy,21216,79.2
Italy,21217,9.95
Italy,21218,22.5
Italy,21231,45.0
Italy,21232,45.0
Italy,21249,129.6
Italy,21260,39.0
Italy,21287,15.0
Italy,21306,20.88
Italy,21340,25.5
Italy,21365,71.4
Italy,21371,66.6
Italy,21411,12.75
Italy,21428,17.0
Italy,21430,37.5
Italy,21485,29.700000000000003
Italy,21497,10.5
Italy,21498,10.5
Italy,21499,10.5
Italy,21500,10.5
Italy,21524,64.8
Italy,21531,15.299999999999999
Italy,21533,59.400000000000006
Italy,21535,15.299999999999999
Italy,21559,15.299999999999999
Italy,21561,15.299999999999999
Italy,21563,17.700000000000003
Italy,21564,17.700000000000003
Italy,21581,13.5
Italy,21622,59.400000000000006
Italy,21623,19.9
Italy,21624,17.85
Italy,21671,49.8
Italy,21700,81.6
